Backbone Accessibility h=2	Merged Accessibility h=2	Backbone Accessibility h=3	Merged Accessibility h=3
0.644188	0.147706	0.294638	0.286706
0.295414	0.0764837	0.257342	0.301163
0.97867	0.290724	0.302865	0.10761
0.431869	0.204828	0.413744	0.132093
0.316124	0.293049	0.146564	0.0590718
0.972636	0.286896	0.421196	0.137448
0.504442	0.278983	0.169104	0.0996148
1	1	0.962091	0.849793
0.391982	0.130855	0.227015	0.176777
0.986013	0.789409	0.360714	0.107046
0.221713	0.117948	0.316578	0.180476
0.359063	0.120502	0.264607	0.139937
0.341538	0.303074	0.229658	0.111746
0.260143	0.181296	0.460434	0.227928
1	0.396156	0.339915	0.0773005
0.704192	0.282678	0.32446	0.144642
0.3305	0.127381	0.213729	0.13608
0.673177	0.372877	0.354794	0.132736
0.732905	0.171657	0.389891	0.115168
0.292585	0.207351	0.276066	0.0770864
1	1	0.305185	0.317463
0.962008	0.486258	0.406199	0.128238
0.699854	0.744289	0.223318	0.0889336
0.739676	0.784341	0.271947	0.0726463
0.824479	0.490369	0.183798	0.0911314
0.294768	0.0706745	0.416093	0.533247
0.316124	0.324996	0.105468	0.089624
0.593018	0.472178	0.305299	0.122188
0.298604	0.0792688	0.263571	0.622051
0.467765	0.120626	0.352051	0.354605
0.477593	0.136782	0.227693	0.453372
0.377705	0.375338	0.145902	0.126479
0.367132	0.179826	0.232453	0.117205
0.8	0.728785	0.572063	0.103524
0.869903	0.592306	0.341726	0.094068
0.8	0.883117	0.0755549	0.0616566
0.889372	0.57173	0.396156	0.11659
0.869152	0.363743	0.356756	0.0753895
0.431802	0.222166	0.415495	0.112123
0.244311	0.13611	0.370655	0.0985613
0.361262	0.24711	0.601547	0.138343
0.224329	0.130621	0.14686	0.307339
0.79155	0.756294	0.397358	0.111821
0.519339	0.160425	0.335701	0.28085
0.316124	0.22704	0.594656	0.105049
0.866025	0.793701	0.560466	0.251658
0.347658	0.0996304	0.338685	0.342108
0.403643	0.129909	0.289187	0.339563
0.745356	0.804116	0.259107	0.0823762
0.917191	0.199673	0.398651	0.294166
0.296496	0.0998099	0.368023	0.426313
0.343016	0.227487	0.35179	0.0901589
0.939238	0.267844	0.408772	0.108402
0.212922	0.18589	0.220834	0.0749972
0.946238	0.803298	0.499327	0.233378
0.421322	0.108587	0.168025	0.161238
0.57496	0.435275	0.402076	0.115713
0.946292	0.397388	0.455583	0.121984
0.996522	0.563212	0.435366	0.157435
0.233957	0.116435	0.0951525	0.283566
0.451453	0.159675	0.530271	0.168264
1	1	0.377705	0.24711
0.53227	0.202076	0.352577	0.0932416
0.287745	0.0864713	0.240524	0.312202
0.443857	0.07618	0.415353	0.666739
0.8	0.731432	0.504119	0.147548
0.866025	0.784596	0.694107	0.115833
0.870664	0.137793	0.459352	0.534974
0.316124	0.249518	0.351272	0.0970352
0.661438	0.661438	0.321564	0.269284
0.397301	0.128176	0.430891	0.117054
1	1	0.30162	0.276519
0.8	0.840896	0.182676	0.113862
0.36282	0.0612975	0.275316	0.607279
1	1	0.589745	0.233286
0.590927	0.111277	0.308306	0.405816
1	0.952441	0.408247	0.164686
0.47193	0.125657	0.28499	0.261221
0.946238	0.948377	0.299618	0.115973
0.197056	0.081562	0.335659	0.240834
0.663397	0.484829	0.311546	0.103161
0.939238	0.267844	0.408772	0.108402
0.993808	0.470592	0.341414	0.149174
0.333197	0.323031	0.0723487	0.0433446
0.50139	0.139277	0.444358	0.195175
0.410713	0.130017	0.20528	0.0903339
0.817352	0.315806	0.316547	0.115929
0.866025	0.866025	0.53228	0.240319
0.880505	0.638636	0.2578	0.107815
0.45726	0.118765	0.232465	0.524927
0.942561	0.154005	0.392576	0.190255
0.931704	0.184881	0.422505	0.192955
0.272117	0.239216	0.065981	0.105988
0.973145	0.335209	0.348519	0.0981429
0.986013	0.671606	0.237924	0.0788131
0.238375	0.13611	0.315249	0.0832501
0.59579	0.100517	0.33094	0.228422
0.372561	0.580826	0.252992	0.144537
0.586387	0.306891	0.342809	0.128885
0.197056	0.081562	0.335659	0.240834
0.866025	0.916486	0.54455	0.170457
0.870664	0.137793	0.459352	0.534974
0.57496	0.640141	0.0936982	0.0798228
0.917191	0.199673	0.398651	0.294166
0.995859	0.441431	0.329373	0.0856713
0.585893	0.343999	0.232402	0.097369
0.515448	0.283586	0.413721	0.0870985
0.272117	0.181317	0.264223	0.132102
0.917191	0.199673	0.398651	0.294166
0.552771	0.432498	0.679622	0.104579
0.521534	0.377476	0.159099	0.0701941
0.337105	0.140531	0.390846	0.181838
0.407862	0.414232	0.0712008	0.037197
0.415303	0.427363	0.200344	0.0719759
0.877383	1	0.941927	0.153127
0.300822	0.0857835	0.281246	0.682523
0.916515	0.763264	0.433356	0.0818404
0.316124	0.201589	0.676115	0.0888103
0.927025	0.883442	0.260018	0.114296
0.312206	0.148727	0.279646	0.547068
0.383677	0.235412	0.192041	0.104155
0.470588	0.493648	0.116542	0.0699935
0.745356	0.450008	0.268508	0.139509
0.498888	0.531117	0.153197	0.0594804
0.135641	0.0612219	0.0849774	0.223053
0.58723	0.559907	0.385793	0.126796
0.7957	0.144057	0.421903	0.190167
0.244311	0.13611	0.0845078	0.0864017
0.575835	0.4182	0.418203	0.123163
0.804581	0.269786	0.473969	0.115326
0.537124	0.115579	0.231293	0.183188
0.37421	0.0865975	0.31046	0.212201
0.272117	0.161461	0.507291	0.151347
0.942809	0.877383	0.357925	0.198369
0.794494	0.3015	0.323264	0.0977956
0.569927	0.299087	0.18609	0.0922493
0.369578	0.155896	0.37669	0.266361
0.636897	0.446382	0.426335	0.115865
0.437331	0.212186	0.396037	0.15286
0.229143	0.0684098	0.333158	0.575019
0.546423	0.264596	0.565395	0.136536
0.587087	0.244275	0.243874	0.146
0.264331	0.110262	0.255898	0.306527
0.698958	0.250111	0.331976	0.115127
0.410477	0.169731	0.174823	0.13231
0.502561	0.316198	0.16593	0.112329
0.470588	0.392655	0.48013	0.107031
0.434678	0.183407	0.311228	0.0883885
0.916515	0.922344	0.414728	0.109855
0.193547	0.0865975	0.384215	0.200485
0.244311	0.13611	0.370655	0.0985613
0.561805	0.579687	0.279535	0.0998573
0.842042	0.519198	0.329458	0.08977
0.258589	0.0768301	0.266547	0.118366
0.377467	0.0775029	0.380686	0.545794
0.337735	0.174352	0.487426	0.10274
1	1	0.455861	0.490919
0.981941	0.417939	0.326153	0.140912
0.193547	0.0865975	0.413498	0.200485
0.455861	0.47956	0.169494	0.129029
0.890724	0.567841	0.305681	0.0862612
0.942809	0.942809	0.242227	0.195459
0.222995	0.100839	0.209266	0.197507
1	1	0.877383	0.877383
0.851835	0.498719	0.251166	0.0887404
0.874081	0.161375	0.426608	0.385497
0.31225	0.276333	0.0544884	0.0576616
0.437425	0.260366	0.243703	0.103207
0.931704	0.184881	0.422505	0.192955
1	1	0.619452	0.152829
0.880505	0.531901	0.387366	0.172772
0.511709	0.184636	0.316803	0.134566
0.253324	0.106772	0.185365	0.40967
0.699854	0.6	0.467848	0.28586
0.424412	0.195873	0.296122	0.20587
0.308888	0.0875026	0.208046	0.583412
0.238375	0.13611	0.578618	0.0832501
0.316124	0.221665	0.11915	0.136822
0.754698	0.405733	0.334133	0.0963054
0.363258	0.313468	0.0944095	0.0711554
0.628539	0.68419	0.0889097	0.0743226
0.931362	0.303033	0.374136	0.127213
0.972636	0.286896	0.421196	0.137448
0.818163	0.76193	0.401202	0.131796
0.972636	0.286896	0.421196	0.137448
1	1	0.504438	0.126611
0.197056	0.0865612	0.0552996	0.201841
0.917191	0.199673	0.398651	0.294166
0.252148	0.246437	0.0659604	0.0665621
0.272117	0.178128	0.377763	0.128211
0.333197	0.323031	0.0685572	0.0433448
1	1	0.967676	0.31648
0.45769	0.19062	0.230302	0.23167
1	1	0.745356	0.754413
0.316124	0.201589	0.676115	0.0888103
0.33986	0.249918	0.167047	0.0938344
0.979796	0.925252	0.276299	0.0712408
0.684964	0.451646	0.227473	0.117671
0.931362	0.303033	0.374136	0.127213
0.576658	0.405605	0.297174	0.0769858
0.264431	0.18473	0.6441	0.12901
0.942809	0.942809	0.927085	0.393305
0.316124	0.227041	0.594656	0.105049
0.866025	0.866025	0.212837	0.152934
0.505552	0.320413	0.380445	0.0674307
0.968246	0.872971	0.259079	0.0923886
0.982849	0.291289	0.335698	0.131532
0.630221	0.291131	0.234025	0.083481
0.135641	0.110923	0.0390028	0.0893621
0.651884	0.41703	0.288732	0.0921356
0.515079	0.336484	0.149921	0.103059
0.919343	0.895516	0.479137	0.0714475
0.273235	0.193034	0.295607	0.181629
0.409816	0.116155	0.279549	0.265085
0.661438	0.744538	0.0516052	0.0422292
0.3305	0.0818418	0.269159	0.240442
0.96539	0.475255	0.24134	0.100837
1	1	0.741586	0.610032
0.448346	0.253166	0.224098	0.100337
0.543016	0.262985	0.288185	0.0653958
0.815365	0.423593	0.340008	0.099387
1	0.396156	0.339915	0.0773005
0.291596	0.300757	0.375847	0.115832
0.942561	0.154005	0.392576	0.190255
0.406385	0.133738	0.349462	0.16585
0.566862	0.128698	0.308065	0.566774
0.197056	0.145827	0.0550797	0.0505376
0.330056	0.202256	0.238562	0.0955054
0.942809	0.942809	0.121929	0.0894565
1	1	0.661438	0.540595
0.635109	0.152782	0.437154	0.129278
0.942809	0.435275	0.42125	0.0854542
0.587105	0.0908911	0.441889	0.432776
0.377705	0.375338	0.0750884	0.0589771
0.840593	0.439479	0.447424	0.119104
0.891464	0.810045	0.648283	0.231367
0.661438	0.661438	0.28152	0.269284
0.478698	0.190257	0.548602	0.107753
0.333197	0.323031	0.0706128	0.0433446
0.319828	0.119975	0.406631	0.181378
0.630636	0.435781	0.265186	0.118345
0.917191	0.199673	0.398651	0.294166
0.616792	0.348792	0.325555	0.147983
0.67583	0.248615	0.524583	0.0933407
0.235296	0.0671168	0.362001	0.520763
0.484123	0.494321	0.208336	0.0745734
0.244311	0.206869	0.0629722	0.0361784
0.272117	0.239216	0.097521	0.115397
0.298909	0.257653	0.159561	0.0900894
0.448988	0.202037	0.326152	0.194715
0.721194	0.450008	0.32006	0.0988331
0.942809	0.877383	0.798101	0.277215
0.91129	0.513535	0.325605	0.124872
0.515079	0.540142	0.154153	0.0847211
0.549559	0.12679	0.44939	0.0921477
1	1	0.993808	0.742278
0.397777	0.144422	0.23369	0.42733
0.304953	0.156246	0.178216	0.157541
0.66946	0.171522	0.320639	0.221588
0.534889	0.489653	0.657907	0.210902
0.924958	0.515774	0.339161	0.0704458
0.333197	0.205846	0.152083	0.0906185
0.745356	0.745356	0.117107	0.085557
0.32084	0.233286	0.211959	0.0829143
1	0.49601	0.314274	0.151534
0.8	0.8	0.550022	0.163672
0.242098	0.118244	0.133673	0.209355
0.239663	0.099249	0.444643	0.233084
0.82722	0.465265	0.269694	0.0789993
0.272117	0.259445	0.136453	0.0914033
0.303688	0.143442	0.325684	0.305811
0.629802	0.158267	0.332094	0.179573
0.979796	0.979796	0.592242	0.194235
0.977027	0.481445	0.365812	0.113159
0.338327	0.0761637	0.342547	0.705222
0.859305	0.249772	0.355825	0.162601
0.942809	0.942809	0.389052	0.424611
0.515079	0.171872	0.411461	0.174084
0.942809	0.951366	0.332963	0.123025
0.468793	0.46829	0.371881	0.0877074
0.942809	0.877383	0.560136	0.278386
0.407862	0.291806	0.156691	0.110084
0.193547	0.0865975	0.384215	0.200485
0.964779	0.436492	0.39755	0.121379
1	0.191546	0.414703	0.183343
0.412786	0.20232	0.300232	0.211638
0.422491	0.21884	0.292849	0.103969
0.282801	0.0922735	0.291289	0.641088
0.745356	0.778644	0.110833	0.0947707
0.20262	0.0833542	0.317323	0.195617
0.197056	0.145827	0.0553119	0.0780711
0.272117	0.18473	0.121387	0.1275
1	1	0.957426	0.717347
0.793377	0.141597	0.368535	0.398017
0.316124	0.319052	0.0663019	0.0394922
0.757071	0.218939	0.419397	0.190532
0.719039	0.185172	0.365604	0.231001
1	1	0.407862	0.291806
0.723835	0.687605	0.314964	0.0698609
0.874081	0.161375	0.426608	0.385497
0.793701	0.773192	0.0920965	0.0809421
0.942809	0.560038	0.315677	0.103404
0.30749	0.173743	0.334578	0.168931
0.30162	0.171657	0.436631	0.109766
0.793701	0.793701	0.824081	0.704159
0.589745	0.286387	0.452947	0.0769538
0.707639	0.347365	0.295828	0.137573
0.699854	0.727416	0.10663	0.0490177
0.313748	0.144389	0.360099	0.502132
0.336612	0.189998	0.190439	0.151222
0.515079	0.513006	0.632228	0.162453
0.238375	0.13611	0.272523	0.0832501
0.917191	0.199673	0.398651	0.294166
0.859305	0.249772	0.355825	0.162601
0.778643	0.400102	0.503934	0.112393
0.745356	0.778644	0.110833	0.0947707
0.200659	0.134528	0.201619	0.26473
0.310705	0.0958746	0.127332	0.481979
0.611101	0.592434	0.17523	0.0736387
0.942561	0.154005	0.392576	0.190255
0.261616	0.0671913	0.420334	0.411336
0.468967	0.173855	0.218664	0.214562
0.942809	0.942809	0.225729	0.258181
0.467707	0.486858	0.0833323	0.0583564
0.661438	0.684663	0.136196	0.0780307
0.628539	0.68419	0.348213	0.119936
