Backbone Accessibility h=2	Merged Accessibility h=2	Backbone Accessibility h=3	Merged Accessibility h=3
0.990143	0.389835	0.361629	0.120991
1	1	0.937342	0.476413
0.638799	0.244999	0.464952	0.100942
0.425918	0.283678	0.533229	0.108433
0.756754	0.339391	0.426512	0.204378
0.857143	1	0.717999	0.380615
0.379392	0.298426	0.606751	0.133728
0.910813	0.270962	0.438944	0.125816
0.866025	0.866025	0.189739	0.164692
0.993808	0.711389	0.557909	0.1524
0.907829	0.404307	0.555617	0.123691
0.57496	0.534889	0.426141	0.173291
0.484123	0.535896	0.10641	0.102638
0.866025	0.744484	0.657111	0.241359
0.45671	0.111468	0.590229	0.678591
0.971566	0.211606	0.404323	0.179679
0.488391	0.337864	0.451978	0.148491
0.474752	0.126954	0.305129	0.688036
1	1	1	1
0.34284	0.209947	0.210817	0.14226
1	1	0.337915	0.212705
1	0.721682	0.423425	0.0719815
0.799894	0.182666	0.418796	0.348952
0.944355	0.481181	0.45939	0.13899
0.703493	0.331782	0.407573	0.219857
0.387082	0.0995206	0.431729	0.683241
0.420293	0.136365	0.369384	0.224135
0.952046	0.308628	0.428936	0.123803
0.450921	0.351606	0.409285	0.143717
0.745356	0.778644	0.326278	0.261425
0.925298	0.561442	0.400263	0.0949425
0.794032	0.610339	0.404449	0.126462
0.299923	0.0950719	0.288442	0.19535
0.939238	0.339015	0.397377	0.160693
0.868921	0.220609	0.33788	0.112567
0.357539	0.136161	0.534803	0.233591
0.950743	0.486243	0.458208	0.143073
0.415581	0.192927	0.329372	0.380675
0.328455	0.143686	0.390745	0.112079
0.979796	0.888116	0.430481	0.157649
0.873994	0.316549	0.496534	0.127487
0.361434	0.101839	0.445044	0.449898
0.277028	0.244317	0.481891	0.169139
0.634902	0.188887	0.376165	0.318638
0.420422	0.070182	0.356678	0.659688
1	1	0.866025	0.793701
0.894049	0.140372	0.46818	0.622434
0.325152	0.286473	0.54402	0.150877
0.998866	0.550736	0.452703	0.146233
0.665833	0.314558	0.571099	0.15744
0.89465	0.394219	0.35767	0.116582
0.946163	0.840761	0.36107	0.112582
0.656983	0.140855	0.324817	0.252913
0.579198	0.431956	0.297487	0.134843
0.525833	0.200198	0.591335	0.237002
0.406217	0.175543	0.374455	0.508188
0.585642	0.373747	0.346418	0.129798
0.337915	0.353147	0.0739425	0.0773447
0.972473	0.688567	0.413473	0.113614
0.345947	0.200946	0.212956	0.147008
0.747908	0.254103	0.504012	0.122935
0.643822	0.106967	0.412737	0.755033
0.942809	0.849026	0.405173	0.119351
0.874118	0.350197	0.363591	0.08487
0.62509	0.554085	0.333678	0.0872457
0.944205	0.396359	0.422847	0.0730865
0.57496	0.305758	0.397753	0.107235
0.501252	0.1429	0.220462	0.184721
0.484123	0.356321	0.303681	0.154757
0.412585	0.12688	0.309702	0.740499
0.96515	0.377582	0.371298	0.141638
0.522475	0.337583	0.389575	0.360878
0.812233	0.36421	0.362736	0.144968
0.900841	0.340001	0.443565	0.167065
0.699854	0.699854	0.557536	0.0939877
0.957723	0.279053	0.416826	0.18183
0.62011	0.277557	0.285684	0.196139
0.916515	0.823573	0.389835	0.108019
0.337915	0.344805	0.327076	0.136544
0.34284	0.210542	0.351902	0.163254
0.542824	0.320109	0.323696	0.103517
0.974318	0.316268	0.407587	0.156862
0.661438	0.696927	0.722668	0.158912
0.429212	0.160475	0.340697	0.468987
1	1	0.589604	0.216736
0.962148	0.454025	0.368349	0.19492
0.281893	0.0855579	0.170729	0.272663
0.880695	0.74451	0.356524	0.077272
0.977027	0.469278	0.388535	0.121738
0.486292	0.229872	0.387727	0.13645
0.760893	0.519557	0.609823	0.135013
0.413311	0.423614	0.357299	0.112122
0.609087	0.364403	0.227997	0.0758466
0.972473	0.688567	0.413473	0.113614
0.81762	0.637903	0.261261	0.0714949
1	1	1	1
0.422506	0.344878	0.166672	0.105745
0.897654	0.423222	0.417443	0.131478
0.365364	0.216015	0.444656	0.162413
0.731432	0.731432	0.689739	0.213637
0.735597	0.499498	0.288547	0.0639077
0.644379	0.341995	0.420147	0.181937
0.860709	0.279367	0.428547	0.159279
0.595639	0.198602	0.435433	0.211635
0.320214	0.357173	0.139751	0.137207
0.989743	0.946163	0.329862	0.101222
0.594713	0.415637	0.39123	0.101757
0.31037	0.107508	0.292546	0.105397
0.997037	0.888217	0.395642	0.0626988
0.532939	0.54902	0.126072	0.069558
0.942809	0.727416	0.598826	0.191689
0.606614	0.434264	0.329748	0.0931551
1	1	0.827832	0.506591
1	1	0.484123	0.535896
0.645038	0.408058	0.462071	0.201306
0.887596	0.335264	0.371199	0.173393
0.497114	0.101747	0.307471	0.639562
0.379043	0.13726	0.261478	0.136272
0.541322	0.274304	0.491629	0.19191
0.819215	0.407862	0.40506	0.110707
1	1	0.858418	0.61674
0.57496	0.449871	0.566364	0.180286
0.57496	0.534889	0.460619	0.186229
0.778574	0.299233	0.292453	0.100764
0.464461	0.106768	0.370421	0.535797
0.96515	0.377582	0.371298	0.141638
0.918167	0.507658	0.527069	0.189669
0.978136	0.441637	0.48173	0.111016
1	0.944941	0.602885	0.175249
0.337915	0.353147	0.0770666	0.0773447
0.515079	0.416574	0.121197	0.137716
0.455918	0.151521	0.300044	0.217531
0.609507	0.67432	0.433612	0.078974
0.718955	0.2605	0.36483	0.200071
0.605943	0.153036	0.489151	0.384302
0.43396	0.168715	0.540372	0.249445
0.609507	0.644052	0.67309	0.188021
0.599402	0.339285	0.370934	0.138884
0.476306	0.19234	0.450277	0.153754
0.848552	0.650174	0.417867	0.124112
0.381862	0.174021	0.451683	0.116374
0.624795	0.36931	0.334745	0.120128
0.96515	0.377582	0.371298	0.141638
0.946292	0.58259	0.578096	0.157383
0.710175	0.2201	0.440499	0.162364
0.974318	0.316268	0.407587	0.156862
0.285652	0.288211	0.089375	0.0759134
0.871516	0.425981	0.427243	0.0822733
0.600894	0.14458	0.453716	0.319376
0.807463	0.358337	0.309978	0.102651
0.546915	0.121126	0.390421	0.727025
0.887596	0.335264	0.371199	0.173393
0.30143	0.266362	0.0997973	0.0895777
0.916515	0.638636	0.483202	0.135247
0.330842	0.109448	0.241525	0.140508
0.8	0.8	0.263074	0.238208
0.887253	0.247609	0.357744	0.115878
1	1	0.320382	0.113481
0.976596	0.284381	0.432687	0.121753
0.957723	0.279053	0.416826	0.18183
0.790932	0.144228	0.448981	0.488125
0.425918	0.419295	0.368926	0.169461
0.290902	0.247628	0.442331	0.130802
0.691935	0.505439	0.376128	0.121388
