Backbone Accessibility h=2	Merged Accessibility h=2	Backbone Accessibility h=3	Merged Accessibility h=3
0.675057	0.183094	0.240931	0.11428
0.942809	0.942809	0.308057	0.135226
0.957917	0.464828	0.29552	0.0609407
0.365581	0.0789316	0.249364	0.687498
0.962182	0.102112	0.427333	0.269798
0.823385	0.186604	0.270519	0.0871524
0.48293	0.461117	0.421006	0.0667454
0.384489	0.0959964	0.298667	0.163828
0.964814	0.148657	0.349066	0.105848
0.215229	0.0365467	0.172628	0.675825
0.631553	0.395345	0.278959	0.0465437
0.332026	0.125285	0.414979	0.0975761
0.472463	0.360603	0.236497	0.0448953
0.566234	0.587118	0.289436	0.0617822
0.907174	0.692073	0.462831	0.0791552
0.319206	0.0714989	0.489424	0.302309
0.409106	0.074304	0.354094	0.242733
0.191557	0.0793329	0.425838	0.0763088
0.933847	0.0928237	0.396293	0.220539
0.833514	0.144823	0.290313	0.0742308
0.549895	0.277462	0.248351	0.119346
0.661438	0.744538	0.0654316	0.067331
0.953939	0.541205	0.184776	0.0582636
1	1	0.628539	0.496323
0.935003	0.117977	0.343255	0.191266
0.38106	0.232854	0.239437	0.0453224
0.304911	0.165521	0.246125	0.0725999
0.745356	0.745356	0.285959	0.0985106
0.350113	0.100929	0.122121	0.284743
0.935003	0.117977	0.343255	0.191266
0.849688	0.291192	0.305079	0.0698266
0.77454	0.0974348	0.369079	0.244437
0.455861	0.370148	0.712109	0.0567034
0.154753	0.0727876	0.343602	0.109749
0.915746	0.356607	0.346065	0.0710167
0.933847	0.0928237	0.396293	0.220539
0.191557	0.0824454	0.315428	0.0690368
0.935003	0.117977	0.343255	0.191266
0.964814	0.148657	0.349066	0.105848
0.556075	0.102166	0.217759	0.129982
0.509432	0.0524412	0.29776	0.560471
0.953788	0.474296	0.215784	0.0588716
0.247764	0.0484454	0.38254	0.662402
0.544856	0.204007	0.27726	0.0695852
0.175573	0.0787508	0.257309	0.0465573
0.480796	0.0807643	0.309424	0.325247
0.57496	0.471929	0.344754	0.0536291
0.453297	0.13791	0.319384	0.0545347
0.866025	1	0.726691	0.14993
0.556053	0.108059	0.406222	0.0662081
0.692283	0.199968	0.289893	0.0852208
0.265689	0.0560225	0.320075	0.201035
0.973056	0.118427	0.384365	0.135197
0.435122	0.109035	0.370569	0.0560352
0.532939	0.550503	0.227883	0.093848
0.964814	0.148657	0.349066	0.105848
0.263126	0.117928	0.225076	0.110577
0.470588	0.34741	0.38205	0.0491287
0.241682	0.0465825	0.302345	0.745256
0.709001	0.106445	0.382112	0.321206
0.974008	0.464828	0.261881	0.0509875
0.588218	0.153095	0.263385	0.0598873
0.981715	0.266497	0.269387	0.0472741
0.470588	0.489069	0.152935	0.143358
0.3734	0.201755	0.245487	0.0519046
0.973009	0.785441	0.23272	0.072098
0.176353	0.0991002	0.159849	0.0994175
0.661438	0.757468	0.0734596	0.0306111
0.725528	0.150074	0.295385	0.0912817
0.573703	0.11115	0.330614	0.0712869
0.706301	0.11461	0.334376	0.108907
1	1	0.729285	0.69436
0.334509	0.0660505	0.111486	0.301346
1	0.205998	0.327784	0.067188
0.278639	0.200439	0.105252	0.0646405
0.266801	0.0666935	0.214133	0.188193
0.15375	0.117391	0.0582941	0.109163
0.515079	0.52989	0.111838	0.0350986
0.484209	0.20429	0.447867	0.0904915
0.293478	0.0916399	0.278183	0.518553
0.963789	0.372522	0.300883	0.0776146
0.877383	0.877383	0.934122	0.161587
0.470588	0.357562	0.635844	0.0906022
0.407862	0.285128	0.108169	0.061008
0.153295	0.0577412	0.29133	0.111559
0.699854	0.744484	0.0841363	0.0375454
0.19802	0.141334	0.0473581	0.0266878
0.208451	0.0582656	0.318849	0.470728
0.745356	0.745356	0.347448	0.118851
0.929659	0.429586	0.336754	0.0760148
1	1	1	1
0.585999	0.122546	0.419583	0.130525
0.155227	0.05793	0.135208	0.116886
0.815365	0.693393	0.183471	0.0720448
0.241883	0.138164	0.310616	0.102012
0.866025	1	0.800521	0.100298
1	1	0.48293	0.370752
0.526803	0.137727	0.298161	0.0847653
0.239678	0.0563718	0.381405	0.400015
0.392393	0.109519	0.139986	0.136123
0.165724	0.128865	0.0601126	0.036913
0.694501	0.0945603	0.315052	0.0683435
0.472869	0.128656	0.388014	0.0467622
0.942809	1	0.443631	0.0900596
0.256038	0.12749	0.44115	0.0677285
0.368016	0.0626311	0.402483	0.479054
0.814325	0.481875	0.240972	0.0553877
0.993902	0.113777	0.346205	0.109863
0.243079	0.111005	0.134408	0.0394821
0.866025	0.866025	0.338142	0.201319
0.873994	0.436689	0.321911	0.0512517
0.227211	0.178336	0.0900217	0.0367118
0.951057	0.130518	0.362242	0.12453
0.935003	0.117977	0.343255	0.191266
0.548599	0.437623	0.255845	0.0593467
0.402562	0.0946745	0.40282	0.226558
0.263957	0.115545	0.210225	0.111014
0.19802	0.0842452	0.392509	0.0812893
0.470588	0.46034	0.188314	0.0376831
0.259356	0.0486513	0.205173	0.321309
0.2243	0.11686	0.365421	0.0552185
0.851835	0.607821	0.18452	0.0365619
0.628539	0.883117	0.228639	0.0514054
0.614618	0.240807	0.328301	0.0673904
0.300561	0.0648545	0.401855	0.632325
0.421648	0.186379	0.400372	0.0420066
0.967278	0.778644	0.285301	0.0525814
0.866025	0.866025	0.301306	0.184742
0.887477	0.15791	0.304243	0.0577678
0.695416	0.170384	0.416446	0.0988654
0.208472	0.0563799	0.150129	0.604843
0.8	0.8	0.628618	0.354636
0.984029	0.253138	0.217571	0.0506818
0.19802	0.141721	0.0474176	0.0469071
0.19802	0.141721	0.113825	0.0824944
0.306175	0.103558	0.19465	0.210368
0.574981	0.0934579	0.315156	0.331913
0.951057	0.130518	0.362242	0.12453
0.876289	0.437331	0.337558	0.083805
0.913247	0.420777	0.238895	0.0344862
0.503664	0.0674335	0.342441	0.528131
0.245777	0.0712721	0.246755	0.488999
0.395664	0.0652431	0.385884	0.395065
0.391057	0.0950321	0.359435	0.14134
0.480948	0.15081	0.209122	0.0498156
0.191557	0.0847301	0.0704024	0.0690495
0.31786	0.0847301	0.252316	0.069131
0.8	1	0.651944	0.0899493
0.857143	0.727416	0.351281	0.178044
0.191557	0.139148	0.124197	0.0518793
0.343513	0.0901566	0.129427	0.410733
0.330832	0.0816947	0.251437	0.0919974
0.945927	0.631549	0.305756	0.061107
0.953628	0.569794	0.258234	0.0358589
0.944288	0.152929	0.348083	0.0785865
0.951057	0.130518	0.362242	0.12453
0.333649	0.169579	0.13598	0.113228
0.418786	0.0640217	0.285694	0.611677
0.259413	0.0716509	0.145936	0.0583263
0.628539	0.497715	0.437109	0.0927906
0.294856	0.165521	0.36136	0.0725999
0.950421	0.143366	0.382781	0.203969
0.745356	0.692073	0.611795	0.0968696
0.955769	0.357072	0.251831	0.0498419
0.972036	0.120285	0.329316	0.0950302
0.594917	0.15752	0.311883	0.0536248
0.973056	0.118427	0.384365	0.135197
0.155227	0.101502	0.0389954	0.049385
0.661438	0.684663	0.621603	0.0975295
0.962091	0.540595	0.261045	0.0727382
0.229395	0.11686	0.166424	0.0548676
0.745356	0.640282	0.541904	0.103416
0.323069	0.0744363	0.272285	0.224361
0.225322	0.0784586	0.301605	0.146921
0.767119	0.313351	0.244815	0.0428605
0.806628	0.148927	0.36993	0.127009
0.425974	0.0939369	0.482377	0.0982944
0.935003	0.117977	0.343255	0.191266
0.294856	0.165521	0.571339	0.0725999
0.381946	0.194479	0.260636	0.0801103
0.416598	0.277524	0.0951862	0.063992
0.19802	0.0852041	0.182645	0.07078
0.578219	0.238059	0.339701	0.058607
0.979796	0.569122	0.249397	0.0402636
0.249394	0.128656	0.309712	0.044897
0.330261	0.0508913	0.34503	0.461516
0.745356	0.745356	0.287303	0.0634233
0.229395	0.181013	0.042965	0.0263232
0.515079	0.480183	0.27635	0.0882991
0.903334	0.0961733	0.33165	0.155989
0.8613	0.359931	0.31309	0.0459916
0.325754	0.124394	0.11465	0.053727
0.547044	0.185827	0.243101	0.0579777
1	1	0.940515	0.168081
0.585624	0.0905567	0.301935	0.418241
0.890724	0.496323	0.440243	0.0519955
0.735721	0.0667681	0.360916	0.404871
0.682558	0.824692	0.741417	0.118262
0.153295	0.0577412	0.160029	0.111559
0.211697	0.0498323	0.186809	0.538198
0.259285	0.0855606	0.249135	0.121294
0.339485	0.121438	0.198528	0.0953801
0.725528	0.150074	0.295385	0.0912817
1	1	0.978405	0.17223
0.481376	0.131189	0.262576	0.0665333
0.265836	0.225425	0.207523	0.0709054
0.771268	0.105219	0.341485	0.0976944
0.776868	0.0977164	0.296171	0.075823
0.861841	0.322501	0.240831	0.0586094
0.325754	0.0775154	0.406896	0.0873025
0.399653	0.251987	0.124701	0.0537704
0.155227	0.0577412	0.343558	0.111559
0.650748	0.182994	0.329379	0.0672007
0.428689	0.0731718	0.28142	0.440817
0.866025	1	0.355124	0.112693
0.972036	0.120285	0.329316	0.0950302
0.19802	0.0838567	0.471606	0.087905
0.895806	0.514866	0.413562	0.0645776
0.246796	0.0729877	0.276911	0.123464
0.204245	0.0353069	0.255038	0.283502
0.564472	0.201498	0.234943	0.0408275
0.658789	0.0812763	0.38298	0.434485
0.370243	0.200995	0.154741	0.0707747
0.674734	0.455273	0.163643	0.0422994
0.137399	0.0760174	0.102784	0.160451
0.836067	0.160692	0.296898	0.071273
0.950747	0.401637	0.228167	0.0686302
0.935003	0.117977	0.343255	0.191266
0.470588	0.489069	0.178649	0.143358
0.943145	0.106474	0.436394	0.302841
0.968246	0.640282	0.577171	0.0865907
0.457017	0.13374	0.392347	0.123594
0.276226	0.0752402	0.347312	0.224465
0.866025	0.866025	0.531371	0.10046
0.312183	0.061544	0.334228	0.626544
0.294285	0.0633406	0.404574	0.55114
1	1	0.699218	0.35582
0.188285	0.0847301	0.519423	0.067254
0.19802	0.141721	0.0469626	0.0270201
0.943073	0.165936	0.292807	0.0677231
0.291661	0.249257	0.0394321	0.0236574
0.52306	0.0586089	0.443575	0.503078
0.188285	0.0847301	0.307292	0.0672539
0.626711	0.0810792	0.306559	0.295089
0.248039	0.138164	0.0453021	0.102268
0.8	0.802636	0.25154	0.0407451
0.854993	0.0898735	0.372183	0.287935
0.153295	0.0577412	0.36474	0.111559
0.188285	0.0847301	0.519423	0.0672539
0.194468	0.0852041	0.0635216	0.0655306
0.293345	0.0674276	0.1449	0.460098
0.661438	1	0.213473	0.0853788
0.266439	0.0555179	0.272703	0.622412
0.296192	0.137579	0.13321	0.0934528
0.642052	0.126317	0.230534	0.059436
0.221196	0.057938	0.310621	0.390186
0.950476	0.288065	0.313691	0.0699078
0.8	0.548606	0.238919	0.048497
0.246789	0.0975428	0.147415	0.0463683
0.3858	0.156011	0.15317	0.0727424
0.929853	0.548454	0.271075	0.0605823
0.935003	0.117977	0.343255	0.191266
0.869867	0.423381	0.302736	0.0409919
0.446594	0.471391	0.0572594	0.0276122
0.19802	0.084826	0.0850303	0.0647367
0.260772	0.05793	0.273724	0.110079
0.651603	0.0855126	0.271821	0.115622
0.312476	0.102627	0.247703	0.11358
0.150222	0.0414534	0.217187	0.435855
0.935003	0.117977	0.343255	0.191266
0.405408	0.0688504	0.353797	0.422607
0.515686	0.579968	0.0842867	0.0757249
0.972341	0.175217	0.312812	0.0616079
0.164494	0.0328936	0.391603	0.163835
0.682625	0.269212	0.171697	0.0500351
0.57496	0.590102	0.136434	0.0330465
0.715392	0.345344	0.237158	0.0650985
0.962182	0.102112	0.427333	0.269798
1	0.342486	0.242421	0.0471001
0.28552	0.358393	0.135936	0.0462632
0.903262	0.400541	0.335376	0.0499036
1	1	0.446594	0.469762
1	1	0.608438	0.362276
0.45592	0.0876348	0.493229	0.160195
0.216646	0.0778887	0.149483	0.328841
0.227211	0.106956	0.269295	0.0665541
0.327283	0.138572	0.337314	0.0742707
0.570997	0.135957	0.334897	0.052602
0.942809	0.490327	0.264969	0.0544199
0.326891	0.0665934	0.312756	0.667644
0.866025	0.866025	0.469954	0.10148
0.42943	0.0600054	0.476363	0.655635
0.227211	0.106956	0.393679	0.0665541
0.291661	0.249257	0.0462124	0.0236574
0.19802	0.0852041	0.0574946	0.0670853
0.544166	0.376614	0.237684	0.075411
0.291335	0.0758067	0.123914	0.211129
0.944288	0.152929	0.348083	0.0785865
0.496534	0.0973738	0.294156	0.0906033
0.675057	0.183094	0.240931	0.11428
0.229395	0.11686	0.145017	0.0562516
0.308252	0.123899	0.12579	0.0958944
0.464569	0.267022	0.175656	0.0423868
1	1	0.19802	0.0852041
0.2243	0.11686	0.577426	0.0552185
0.700973	0.0889095	0.402091	0.513205
1	1	0.153295	0.0577412
0.945337	0.10059	0.415615	0.227988
0.661438	0.684663	0.732404	0.393898
0.155227	0.0577412	0.0694029	0.119844
0.232473	0.106956	0.0595382	0.0689141
0.266402	0.0488894	0.188434	0.488094
0.550288	0.176532	0.262705	0.052932
0.552771	0.581307	0.125655	0.0383868
0.153295	0.0577412	0.358937	0.111559
0.861103	0.148887	0.379841	0.0694689
0.215969	0.0517636	0.275929	0.30818
0.396147	0.277524	0.577597	0.0584502
0.534889	0.471929	0.552636	0.068549
0.418485	0.0835406	0.488816	0.146602
0.227211	0.106956	0.137274	0.0665541
0.248445	0.0486698	0.352675	0.696087
0.543376	0.138164	0.335561	0.114673
0.282602	0.155875	0.476031	0.051112
0.964814	0.148657	0.349066	0.105848
0.43589	0.471033	0.253144	0.0609066
0.866025	0.695593	0.189108	0.0481368
0.43589	0.424884	0.415754	0.0913557
0.589896	0.0637133	0.319083	0.234531
0.792435	0.146231	0.279491	0.0571032
0.40697	0.0981578	0.341706	0.408082
0.806628	0.148927	0.36993	0.127009
0.661469	0.1504	0.207573	0.0791189
0.300587	0.0717023	0.30918	0.735291
0.956342	0.170582	0.338519	0.0787613
0.229395	0.111277	0.409398	0.0568874
0.153295	0.0577412	0.108691	0.111559
0.932745	0.171839	0.298862	0.0806577
0.57496	0.490327	0.641692	0.0899124
0.943073	0.165936	0.292807	0.0677231
0.19802	0.141721	0.0474176	0.0473997
0.153295	0.0577412	0.143495	0.111559
0.589444	0.349461	0.158247	0.0422949
0.153295	0.0577412	0.36474	0.111559
0.153295	0.0577412	0.36474	0.111559
0.154292	0.0556819	0.0764418	0.126545
1	1	0.304911	0.266528
0.290684	0.0515349	0.20097	0.446951
0.291372	0.0672568	0.373724	0.195576
0.637312	0.0871385	0.340959	0.217699
0.964814	0.148657	0.349066	0.105848
0.291087	0.0623298	0.265878	0.712734
0.797723	0.390322	0.339362	0.0593012
0.933847	0.0928237	0.396293	0.220539
0.284949	0.0407568	0.296704	0.721616
0.824942	0.431055	0.267844	0.0513967
0.240174	0.0935422	0.171119	0.301469
0.416598	0.407475	0.0426085	0.0309479
0.6	0.470551	0.192937	0.0798666
0.616985	0.559606	0.165508	0.0398615
0.955439	0.347998	0.241438	0.0620273
0.957426	0.60161	0.33709	0.0749196
0.903334	0.0961733	0.33165	0.155989
0.641481	0.216424	0.294391	0.0489245
0.227868	0.0592814	0.494887	0.176488
0.333649	0.169579	0.13598	0.113228
0.53782	0.0692216	0.311777	0.259939
0.515079	0.547521	0.310251	0.0491309
0.51497	0.140601	0.387095	0.0530608
