Backbone Accessibility h=2	Merged Accessibility h=2	Backbone Accessibility h=3	Merged Accessibility h=3
0.552771	0.571037	0.233544	0.254176
0.646464	0.403778	0.323249	0.271618
0.939341	0.494384	0.573532	0.6132
0.904623	0.830848	0.53184	0.285412
0.988095	0.585651	0.473806	0.318404
0.933333	0.533318	0.613616	0.23387
0.745356	0.690378	0.317154	0.342951
1	1	1	0.609507
0.857143	1	0.725573	0.629886
0.565952	0.473957	0.778532	0.361211
0.812399	0.634531	0.516311	0.286537
0.866025	0.866025	0.81633	0.720384
0.93439	0.632832	0.537589	0.274114
0.8	0.731432	0.519933	0.504001
0.6	0.639502	0.154853	0.189099
0.911674	0.661779	0.463944	0.19937
0.602891	0.291844	0.66642	0.47876
0.384615	0.377357	0.291839	0.202478
0.523677	0.276987	0.328325	0.513038
1	1	1	1
0.890724	0.64333	0.63579	0.390656
0.805231	0.391511	0.488681	0.461525
0.409205	0.192366	0.548406	0.484358
0.501012	0.349398	0.454314	0.531937
0.617875	0.565595	0.556969	0.327903
0.703395	0.779444	0.279962	0.22314
0.703395	0.796688	0.371415	0.214264
0.923762	0.393059	0.555111	0.356795
0.76244	0.535715	0.381237	0.245645
0.440256	0.310346	0.548217	0.380253
0.989743	0.880253	0.653954	0.365498
0.628539	0.657683	0.401284	0.366371
1	1	0.6	0.6
0.942809	0.942809	0.7533	0.721599
0.6	0.624512	0.341934	0.285324
0.526657	0.223832	0.525276	0.680385
0.590047	0.348333	0.271177	0.557812
0.628539	0.657683	0.765001	0.311392
0.906888	0.63976	0.67284	0.334754
0.484558	0.202225	0.470333	0.72138
1	1	0.866025	0.866025
0.484123	0.512331	0.145895	0.258659
0.9276	0.9276	0.830545	0.802067
0.458123	0.371234	0.189916	0.299123
0.831392	0.546202	0.622323	0.382168
0.630751	0.21503	0.412458	0.744624
0.942809	0.891132	0.560432	0.310099
0.820652	0.824221	0.312611	0.264179
0.968474	0.753163	0.652562	0.216765
0.6	0.462242	0.277293	0.368403
0.859174	0.888889	0.318429	0.163087
0.569153	0.264425	0.314848	0.690136
0.649687	0.50038	0.34802	0.245334
0.926811	0.419974	0.57983	0.273486
0.866025	0.866025	0.739161	0.467502
0.967399	0.540943	0.496874	0.236465
0.694541	0.478329	0.422324	0.393119
0.866025	0.916486	0.829197	0.724864
0.484123	0.493387	0.436026	0.238707
0.890724	0.890724	0.413215	0.318453
0.462854	0.441293	0.228163	0.140312
0.866025	0.916486	0.753049	0.536636
0.9276	0.9276	0.830545	0.802067
0.974996	0.903982	0.434214	0.184849
1	1	1	1
0.889184	0.685519	0.483002	0.173236
0.427011	0.386982	0.494696	0.304752
0.712454	0.350952	0.470995	0.570403
0.6	0.6	0.204187	0.189681
0.745356	0.745356	0.778644	0.743197
0.866025	0.866025	0.373778	0.416553
0.384615	0.365946	0.332002	0.376283
1	1	0.6	0.639502
0.951665	0.570686	0.687531	0.376528
0.911674	0.436951	0.527098	0.307552
0.384615	0.377357	0.458065	0.201265
1	1	0.866025	0.78149
0.531988	0.210763	0.295213	0.403841
0.866025	0.916486	0.613014	0.436489
0.8	0.731432	0.578209	0.482073
0.568669	0.348344	0.455208	0.550491
1	1	0.927025	0.912056
0.962091	0.588361	0.551181	0.209164
1	0.952441	0.5167	0.252047
0.645826	0.356045	0.526727	0.395371
0.670058	0.37321	0.643075	0.271032
0.552771	0.542593	0.607143	0.263765
0.802368	0.378651	0.563026	0.370048
0.714143	0.567393	0.338237	0.194
0.952643	0.796495	0.502639	0.25019
0.950499	0.393776	0.561025	0.358793
0.658835	0.240648	0.348478	0.771832
0.8	0.728785	0.783526	0.300196
0.563134	0.572332	0.378474	0.283416
0.998268	0.797318	0.444464	0.139012
0.89643	0.493014	0.63997	0.245285
0.535331	0.486529	0.683405	0.267837
