Backbone Accessibility h=2	Merged Accessibility h=2	Backbone Accessibility h=3	Merged Accessibility h=3
0.935654	0.19142	0.37799	0.127783
0.579193	0.17857	0.188392	0.0878025
0.374056	0.399895	0.129984	0.0577304
0.532939	0.419974	0.327231	0.0687081
0.680736	0.397383	0.310021	0.0818627
0.545919	0.263364	0.398864	0.0841631
0.455386	0.0895215	0.479393	0.374497
0.26183	0.096578	0.455493	0.0932235
0.422641	0.120472	0.274921	0.141106
0.445488	0.202358	0.419949	0.0745196
0.552771	0.458333	0.73719	0.115268
0.231799	0.250015	0.376328	0.0781856
0.648206	0.129695	0.31506	0.229968
0.62123	0.540082	0.30092	0.0671055
0.586812	0.213947	0.352327	0.0925184
0.418093	0.112338	0.391804	0.763843
0.416598	0.268682	0.130126	0.105923
0.905765	0.241479	0.367821	0.112736
1	0.717477	0.339962	0.102487
0.532956	0.162698	0.351751	0.121536
0.958333	0.959772	0.446184	0.110695
0.8	0.801502	0.444774	0.120704
0.978436	0.293328	0.324692	0.0998921
1	0.952441	0.386486	0.0967654
0.6796	0.237747	0.326545	0.132376
0.949477	0.633619	0.403374	0.0894731
0.699854	0.587498	0.289345	0.0520231
0.824459	0.285139	0.321265	0.107825
1	0.657545	0.37885	0.0878793
1	1	0.451568	0.384272
0.495643	0.149491	0.522921	0.222565
0.380995	0.41619	0.304008	0.0857427
0.960655	0.192853	0.390536	0.0939674
0.425918	0.123111	0.460886	0.138977
0.583372	0.158934	0.458322	0.0988569
0.745356	0.682558	0.623227	0.153988
0.628539	0.568912	0.57366	0.111508
0.643962	0.456641	0.49379	0.092973
0.995859	0.597837	0.446324	0.145433
0.460586	0.0874911	0.348685	0.644704
0.691972	0.112353	0.481085	0.274667
0.985507	0.651805	0.37885	0.0878792
0.458123	0.361737	0.586937	0.0850785
0.385011	0.21782	0.110025	0.054193
0.298245	0.0848794	0.293585	0.141456
0.886601	0.226183	0.397562	0.135837
0.810361	0.141703	0.485294	0.266026
0.737185	0.681059	0.570923	0.131065
0.237332	0.203015	0.369861	0.0776449
0.43589	0.613596	0.0802511	0.0483812
0.940292	0.201606	0.376689	0.101229
0.937079	0.292682	0.444752	0.0898875
0.958333	0.959772	0.446184	0.110695
0.968094	0.190812	0.369829	0.10912
1	1	0.260339	0.128151
0.395839	0.302675	0.317391	0.0911797
0.628539	0.330587	0.241431	0.101885
0.427642	0.0733755	0.34601	0.620901
0.370237	0.116769	0.24513	0.406067
0.745356	0.743197	0.545639	0.185959
0.980338	0.470551	0.45379	0.117285
0.43589	0.453138	0.093294	0.0427274
0.942809	1	0.398931	0.129619
0.808543	0.454001	0.493732	0.0908366
0.719184	0.320932	0.386475	0.106573
0.347985	0.378283	0.0610339	0.0469476
0.586436	0.315609	0.374542	0.0796945
0.951366	0.951366	0.371538	0.212265
0.939633	0.172988	0.388269	0.13012
0.935654	0.19142	0.37799	0.127783
0.932529	0.917683	0.401772	0.122799
0.545919	0.193649	0.303325	0.0906052
0.815577	0.200456	0.43334	0.109988
0.967381	0.444556	0.508921	0.0847405
0.322005	0.0949355	0.234622	0.175206
1	1	0.601663	0.217988
0.95484	0.245753	0.431651	0.105154
0.384615	0.242321	0.692661	0.109242
0.523715	0.151409	0.511754	0.114126
0.929956	0.141478	0.382855	0.147653
0.620422	0.149108	0.493212	0.466894
0.793701	0.793701	0.799038	0.309715
0.645861	0.174392	0.374874	0.169289
0.8	1	0.379698	0.148247
0.55203	0.126759	0.391238	0.170997
0.905765	0.241479	0.367821	0.112736
0.912811	0.867456	0.403002	0.128455
0.866025	0.866025	0.461303	0.231077
0.702227	0.197074	0.286397	0.1244
1	1	0.838705	0.498261
0.583372	0.158934	0.458322	0.0988569
0.540428	0.58748	0.198514	0.0502072
0.374675	0.100161	0.172217	0.187041
0.231799	0.250015	0.376328	0.0781856
0.232272	0.055687	0.318804	0.196643
0.940292	0.201606	0.376689	0.101229
0.28	0.266856	0.0995909	0.063729
0.813445	0.334777	0.435584	0.0778718
0.858723	0.7493	0.33265	0.062361
0.745356	0.856189	0.191353	0.0776397
0.985507	0.651805	0.37885	0.0878792
0.215098	0.123751	0.251353	0.0988652
0.231799	0.223184	0.345588	0.0870409
0.947323	0.847311	0.483878	0.121056
0.501637	0.195885	0.364466	0.260224
0.467249	0.11376	0.409259	0.264596
0.41012	0.0883804	0.471006	0.361604
0.260339	0.212602	0.0714356	0.0431588
0.997775	0.376509	0.427117	0.0733928
0.741598	0.149676	0.510359	0.133764
0.237332	0.17769	0.191099	0.081021
0.28	0.185668	0.216405	0.0989748
0.562408	0.138283	0.335891	0.0759605
0.431269	0.104112	0.284202	0.13526
0.566591	0.200709	0.534315	0.132913
0.45564	0.18648	0.439897	0.0817912
1	1	0.965895	0.304034
0.967742	0.706253	0.339962	0.102487
0.362589	0.194143	0.260906	0.12919
0.962091	0.7292	0.325194	0.0520417
0.666556	0.255553	0.452034	0.113021
0.820261	0.204937	0.447038	0.103311
0.544142	0.170035	0.351416	0.143744
0.665836	0.578682	0.517295	0.082446
0.334332	0.306494	0.564916	0.0950061
0.413311	0.293218	0.559751	0.114598
0.285322	0.141864	0.23912	0.102493
0.500676	0.114636	0.338499	0.447092
0.321835	0.208591	0.242715	0.136073
0.240054	0.0836342	0.20805	0.146961
0.479166	0.216315	0.548313	0.115386
0.282273	0.102652	0.444908	0.156476
0.869152	0.268432	0.355689	0.0836646
0.831884	0.350257	0.37387	0.102557
0.799091	0.277644	0.356237	0.0963394
1	0.353923	0.330242	0.0678143
0.308043	0.0765848	0.426603	0.282211
0.82581	0.142029	0.37409	0.127917
0.785553	0.570062	0.388509	0.082794
0.884332	0.803201	0.517243	0.0895825
0.28	0.185668	0.338505	0.0946462
0.367484	0.0889525	0.362071	0.67088
0.552771	0.481445	0.48206	0.0802022
0.958773	0.721247	0.431628	0.0769499
0.878042	0.154914	0.387738	0.3146
0.61702	0.172598	0.301547	0.106707
0.30888	0.219147	0.274857	0.0781537
1	1	1	0.655458
0.57496	0.503229	0.720374	0.112642
0.24745	0.125461	0.542957	0.114514
0.885048	0.289056	0.296256	0.0892615
0.413311	0.12815	0.381906	0.0944444
0.880552	0.201298	0.341624	0.146396
0.967742	0.706253	0.339962	0.102487
0.955994	0.225387	0.377111	0.117591
0.24745	0.125461	0.542957	0.114514
0.253424	0.12815	0.492329	0.0957436
0.260339	0.212602	0.126752	0.128315
0.866025	0.866025	0.631125	0.368324
0.922836	0.264303	0.414418	0.0913175
0.764151	0.147474	0.4176	0.371069
0.871544	0.419349	0.433113	0.0758667
0.583796	0.175232	0.340349	0.123228
0.459634	0.141739	0.38679	0.0979819
0.415699	0.104413	0.195855	0.244925
0.391918	0.415666	0.0982839	0.0592456
0.697746	0.303621	0.329206	0.132065
0.651347	0.0964733	0.419927	0.563793
0.532939	0.350732	0.40947	0.081995
0.569274	0.140906	0.417734	0.167194
0.530103	0.447303	0.441745	0.0929639
0.59344	0.238378	0.280737	0.0817217
0.43589	0.304035	0.349457	0.0967082
1	0.967278	0.469789	0.0898319
1	1	0.898671	0.732005
0.851267	0.407118	0.38463	0.108507
0.417972	0.289668	0.533528	0.0892713
0.951091	0.343433	0.452865	0.103623
1	1	0.320145	0.178401
0.369702	0.0924631	0.459121	0.207127
