Backbone Accessibility h=2	Merged Accessibility h=2	Backbone Accessibility h=3	Merged Accessibility h=3
0.984635	0.42946	0.358611	0.0964297
0.222382	0.0804511	0.200587	0.362612
0.432454	0.120138	0.533808	0.139089
1	1	0.291661	0.16157
0.517514	0.0927387	0.354027	0.355159
0.273757	0.074331	0.217417	0.30365
0.434607	0.0737575	0.459357	0.580874
0.8	0.731432	0.483066	0.0991656
0.866025	0.784596	0.662344	0.103723
0.844764	0.118279	0.443133	0.422705
0.776895	0.533043	0.246631	0.0678629
0.308515	0.232593	0.362462	0.090298
0.661438	0.661438	0.313107	0.2676
0.356575	0.101084	0.419836	0.104386
0.551572	0.132554	0.391257	0.255819
1	1	0.569927	0.385611
0.8	0.840896	0.283362	0.142363
0.318458	0.0497284	0.258449	0.582713
0.866025	0.793701	0.864646	0.230974
0.635305	0.0947536	0.370152	0.452362
1	0.952441	0.416761	0.164577
0.421243	0.101385	0.27815	0.26432
0.872814	0.114946	0.399211	0.369269
0.216915	0.101084	0.438646	0.105331
0.946163	0.828404	0.396643	0.0985599
0.184893	0.0740407	0.301033	0.214404
0.647058	0.328104	0.258833	0.0863067
0.905405	0.198018	0.417287	0.0977582
0.985025	0.445673	0.320393	0.0956319
0.304911	0.278692	0.0684359	0.0337741
0.487766	0.119111	0.42433	0.142444
0.366971	0.104752	0.216606	0.0796864
0.979796	0.877383	0.723199	0.132317
0.790403	0.227747	0.26769	0.0804975
0.942809	0.877383	0.609567	0.255614
0.866025	0.866025	0.516376	0.220967
0.946163	0.496323	0.38647	0.0829481
0.373862	0.0800603	0.237099	0.571115
0.952749	0.121246	0.380726	0.212988
0.928793	0.151677	0.414291	0.219119
0.253966	0.219908	0.0593981	0.0642465
0.977301	0.281732	0.327395	0.0727489
0.986013	0.671606	0.257872	0.0637031
0.684663	0.31338	0.518123	0.0838843
0.281615	0.0956348	0.400118	0.101027
0.566702	0.0732805	0.306534	0.194747
0.952749	0.121246	0.380726	0.212988
0.348836	0.569325	0.249061	0.10424
0.600224	0.26859	0.409506	0.0834771
0.184893	0.0740407	0.301033	0.214404
0.866025	0.916486	0.530607	0.167541
0.844764	0.118279	0.443133	0.422705
0.552771	0.674985	0.0820318	0.064207
0.920861	0.151886	0.384546	0.257733
0.984912	0.40323	0.2953	0.0669931
0.530316	0.233941	0.215416	0.0817523
0.473675	0.210222	0.298124	0.0844122
0.253966	0.16607	0.277425	0.106004
0.920861	0.151886	0.384546	0.257733
0.484123	0.337174	0.582041	0.0694318
0.491669	0.362547	0.135095	0.0519883
0.32109	0.118031	0.378727	0.20541
0.364931	0.354286	0.0662656	0.0355873
0.460671	0.227006	0.206594	0.0591015
0.877383	1	0.926918	0.120693
0.281816	0.0616022	0.388168	0.685414
0.820652	0.702724	0.332394	0.0620125
0.866025	0.944941	0.398076	0.168014
0.563297	0.308854	0.260164	0.0967137
0.308515	0.190988	0.671836	0.0818464
0.927025	0.64842	0.244267	0.0991252
0.313215	0.0855669	0.325878	0.615464
0.372681	0.203397	0.209855	0.0846239
0.407862	0.418791	0.114241	0.0387849
0.414306	0.173102	0.354975	0.093493
0.866025	0.757683	0.472471	0.14488
0.498888	0.509738	0.141269	0.051334
0.220721	0.124061	0.170465	0.145111
0.556589	0.530058	0.363622	0.0983405
0.753884	0.121982	0.381306	0.168116
0.498476	0.418032	0.73654	0.0733647
0.530316	0.152235	0.317419	0.0777745
1	0.290743	0.358674	0.0679264
0.304911	0.282253	0.104775	0.0649559
0.564196	0.393628	0.410895	0.10937
0.803969	0.254446	0.422224	0.0763011
0.214634	0.0736604	0.121704	0.198451
0.422701	0.0734657	0.377802	0.188147
0.253966	0.148148	0.499232	0.0937841
0.606563	0.405174	0.385126	0.087436
0.86437	0.293452	0.314024	0.0690881
0.569927	0.299087	0.16732	0.0729199
0.377615	0.116642	0.361247	0.337865
0.984635	0.42946	0.358611	0.0964297
0.66031	0.420386	0.423758	0.0866742
0.485881	0.23322	0.594372	0.113439
0.216915	0.16503	0.063967	0.0312447
0.211792	0.0576501	0.333653	0.521044
0.605769	0.146637	0.465721	0.126537
0.987456	0.706717	0.315926	0.0807863
0.537698	0.201177	0.284608	0.104753
0.228468	0.0902136	0.240454	0.280592
0.754189	0.233547	0.392489	0.0944319
0.355834	0.144938	0.121888	0.111942
0.464592	0.253372	0.154969	0.0554951
0.407862	0.308905	0.490346	0.0830301
0.390404	0.151261	0.285079	0.0651791
0.866025	0.693361	0.318034	0.0675326
0.277028	0.149182	0.109289	0.101363
0.181897	0.0732805	0.362155	0.175849
0.216915	0.104752	0.358297	0.0886924
0.503272	0.449487	0.220964	0.0828281
0.881023	0.345923	0.347922	0.0808068
0.181897	0.0732805	0.151553	0.175849
0.231754	0.0724715	0.245934	0.101679
0.46555	0.294136	0.250633	0.0955633
0.345594	0.0734314	0.380685	0.739687
0.456199	0.212686	0.474524	0.0819678
1	1	0.455861	0.490919
0.969663	0.298192	0.319079	0.125154
0.181897	0.0732805	0.368245	0.175849
0.432986	0.452289	0.155221	0.103994
0.87081	0.488792	0.319338	0.0722935
0.942809	0.942809	0.209466	0.165192
0.203121	0.0608337	0.194566	0.174852
0.8	0.8	0.491371	0.529019
0.776895	0.396822	0.285607	0.0703874
0.85441	0.143397	0.399402	0.307392
0.31225	0.276333	0.0502044	0.0282301
0.567034	0.124675	0.338109	0.53035
0.928793	0.151677	0.414291	0.219119
1	1	0.658026	0.141174
0.912811	0.496323	0.392149	0.103026
0.378997	0.0763887	0.259681	0.344628
0.264901	0.100995	0.201216	0.31975
0.298731	0.151936	0.33046	0.0758714
0.418528	0.156017	0.29658	0.0988455
0.732647	0.644326	0.410076	0.123853
0.415661	0.148977	0.33442	0.152722
0.285398	0.0677828	0.194168	0.581146
0.21247	0.104752	0.578054	0.0756432
0.285652	0.149182	0.109301	0.108776
0.819837	0.377897	0.304839	0.081162
0.413144	0.258103	0.244669	0.067765
0.57496	0.640141	0.0823407	0.0689722
0.956058	0.229444	0.357568	0.108729
0.658944	0.359675	0.396308	0.0749617
0.966903	0.217328	0.426264	0.103344
0.922464	0.217499	0.389508	0.0727166
0.966903	0.217328	0.426264	0.103344
1	1	0.527563	0.101002
0.184893	0.0732805	0.0510519	0.176521
0.662068	0.342056	0.289067	0.0826812
0.920861	0.151886	0.384546	0.257733
0.220949	0.189257	0.0614158	0.0558825
0.225406	0.15515	0.246708	0.0704001
0.304911	0.278692	0.0623757	0.0337741
0.253966	0.236924	0.147655	0.0597682
1	1	0.974785	0.221186
0.598543	0.110723	0.336753	0.285787
1	1	0.721602	0.763659
0.308515	0.190988	0.671836	0.0818464
0.200741	0.120389	0.224362	0.0616421
0.339485	0.118661	0.178949	0.126854
0.676208	0.447612	0.214479	0.102777
0.956058	0.229444	0.357568	0.108729
0.576741	0.307904	0.290954	0.0679335
0.24745	0.169108	0.58962	0.0951269
0.866025	0.916486	0.900103	0.220136
0.308515	0.212861	0.597952	0.0940584
0.754495	0.379175	0.376553	0.0670507
0.745356	0.745356	0.129241	0.0497427
0.615778	0.24219	0.417019	0.0822084
0.980808	0.228263	0.296558	0.106266
0.580475	0.241841	0.22664	0.0733683
0.124691	0.0992381	0.0354937	0.0772936
0.651884	0.301981	0.317555	0.0810142
0.515079	0.336484	0.135422	0.0833081
0.922464	0.217499	0.389508	0.0727166
0.890935	0.851268	0.529526	0.0619312
0.344516	0.12295	0.25555	0.171925
0.713565	0.449739	0.399359	0.0829796
0.387492	0.086348	0.26434	0.225422
0.616876	0.519618	0.195814	0.0488646
0.31114	0.0740407	0.263185	0.211265
0.96539	0.475255	0.240979	0.0902064
1	1	0.687131	0.535808
0.442989	0.256508	0.285355	0.0906221
0.599737	0.193508	0.381094	0.0669201
0.815365	0.417292	0.332697	0.0862213
1	0.290743	0.358674	0.0679264
0.265321	0.288866	0.337288	0.0951203
0.952749	0.121246	0.380726	0.212988
0.325678	0.0668583	0.304542	0.344437
0.576187	0.102395	0.308213	0.546461
0.184893	0.0732805	0.366448	0.175849
0.330056	0.202256	0.222735	0.0754033
0.942809	0.942809	0.111008	0.0816259
1	1	0.6	0.490592
0.645197	0.157307	0.363105	0.104288
0.91129	0.418032	0.404608	0.0693414
0.576227	0.0659188	0.436891	0.542119
0.291661	0.257283	0.0542903	0.036544
0.828493	0.411572	0.406152	0.0843175
0.24745	0.169108	0.58962	0.0951269
0.719318	0.694229	0.705395	0.241453
0.661438	0.661438	0.279821	0.2676
0.352662	0.0746759	0.50075	0.105249
0.304911	0.194342	0.0951348	0.0704153
0.312028	0.103016	0.378957	0.131293
0.655385	0.165056	0.43425	0.113677
0.920861	0.151886	0.384546	0.257733
0.581146	0.299627	0.29435	0.0865975
0.834397	0.246935	0.4358	0.0770861
0.285462	0.0638179	0.369007	0.442615
0.484123	0.494321	0.223336	0.0660278
0.216915	0.166353	0.0616606	0.0312826
0.253966	0.219908	0.0872274	0.0703637
0.293348	0.184614	0.167177	0.0977319
0.946163	0.743941	0.294282	0.0707311
0.424311	0.150869	0.326686	0.178208
0.721194	0.450008	0.316197	0.0863544
0.942809	0.877383	0.775594	0.259829
0.91129	0.513535	0.307891	0.106066
0.446594	0.445449	0.0779285	0.0495177
0.530316	0.125931	0.377245	0.0713091
1	1	0.985025	0.497278
0.426286	0.097123	0.242513	0.568611
0.272685	0.137409	0.164909	0.132383
0.711459	0.140139	0.327457	0.211605
0.498476	0.432036	0.654659	0.164658
0.422797	0.435838	0.182925	0.138474
0.941194	0.383045	0.324813	0.0572193
0.484123	0.229472	0.176185	0.103566
0.745356	0.745356	0.190341	0.0754449
0.304911	0.185597	0.1388	0.0720258
0.294856	0.194342	0.2107	0.0669616
1	0.364897	0.314494	0.086693
0.28552	0.381506	0.137341	0.0852283
0.8	0.8	0.538994	0.145856
0.221045	0.107304	0.124036	0.166466
0.942809	0.912811	0.62742	0.354679
0.22069	0.089468	0.431274	0.199906
0.82949	0.383766	0.292533	0.0620263
0.253966	0.236924	0.121959	0.0649582
0.288451	0.11345	0.303751	0.297785
0.595109	0.140162	0.300479	0.163932
0.8	0.8	0.658932	0.20353
0.984912	0.470474	0.298746	0.0880916
0.357198	0.0670772	0.384514	0.647534
0.859305	0.249772	0.334476	0.10825
0.942809	0.942809	0.3725	0.409845
0.515079	0.171872	0.403812	0.11489
0.942809	0.951366	0.357133	0.107282
0.44397	0.413602	0.356986	0.0696463
0.942809	0.877383	0.53507	0.233697
0.549004	0.221218	0.345706	0.0868509
0.181897	0.0732805	0.362155	0.175849
0.96748	0.377779	0.358833	0.089835
1	0.146078	0.370297	0.165804
0.424311	0.143287	0.248875	0.183158
0.411272	0.129185	0.323035	0.0695469
0.236727	0.0753864	0.309141	0.632889
0.661438	0.531901	0.271255	0.0736942
0.745356	0.778644	0.100443	0.070475
0.186217	0.0750029	0.291613	0.171746
0.184893	0.127349	0.050949	0.0680532
0.253966	0.169108	0.108412	0.0951862
0.866025	0.866025	0.686357	0.533984
0.872814	0.114946	0.399211	0.369269
0.285652	0.149182	0.0944014	0.105351
0.814092	0.145789	0.410252	0.179455
0.659312	0.135673	0.38282	0.220008
1	1	0.364931	0.221218
0.689879	0.487621	0.358092	0.0779233
0.85441	0.143397	0.399402	0.307392
0.814325	0.803296	0.137897	0.0538859
0.91129	0.513535	0.2856	0.0799672
0.278435	0.0771957	0.322533	0.539311
0.493113	0.243728	0.247145	0.0842909
0.793701	0.793701	0.765368	0.435336
0.548578	0.194342	0.507811	0.0750466
0.66168	0.313587	0.261751	0.108648
0.375537	0.215123	0.31911	0.0765478
0.314305	0.10046	0.345252	0.534665
0.96748	0.377779	0.358833	0.089835
0.324517	0.154246	0.191022	0.122453
0.446594	0.311161	0.398518	0.10291
0.978405	0.217758	0.357527	0.105555
0.21247	0.104752	0.275975	0.0756432
0.920861	0.151886	0.384546	0.257733
0.859305	0.249772	0.334476	0.10825
0.183313	0.0711868	0.0509132	0.175669
0.684873	0.412364	0.469124	0.0780439
0.745356	0.778644	0.100443	0.0703237
0.243541	0.0968792	0.321016	0.265613
0.355038	0.0698188	0.179855	0.556217
0.661361	0.408661	0.167205	0.0547535
0.952749	0.121246	0.380726	0.212988
0.3068	0.0556081	0.409548	0.626611
0.288507	0.108979	0.267157	0.492751
0.853197	0.836785	0.259463	0.105017
0.8	0.722692	0.212096	0.0639124
0.535869	0.418474	0.137178	0.071457
0.640826	0.627107	0.284134	0.0613717
0.57496	0.640141	0.32035	0.0999628
