Backbone Accessibility h=2	Merged Accessibility h=2	Backbone Accessibility h=3	Merged Accessibility h=3
0.979866	0.456952	0.44471	0.0881082
0.477213	0.119963	0.346075	0.0868125
0.768575	0.208244	0.413825	0.0689772
0.995859	0.666103	0.48701	0.106786
0.971889	0.767103	0.407083	0.0667767
0.968246	0.528815	0.303974	0.0606584
0.554659	0.14651	0.317953	0.115938
0.208502	0.0967435	0.0582258	0.0822799
0.173306	0.0859558	0.142355	0.0922657
0.699854	0.835116	0.168786	0.0652103
0.204468	0.0967435	0.353065	0.0822349
1	0.21226	0.346757	0.0823772
0.751653	0.125567	0.44066	0.182248
0.67252	0.177944	0.306587	0.109704
0.986013	0.798164	0.441657	0.0702978
0.324786	0.0971278	0.381606	0.0769777
0.75432	0.365331	0.209219	0.0564048
0.470097	0.0967764	0.274435	0.105193
0.204468	0.160156	0.3916	0.0815875
0.39667	0.106837	0.231705	0.559032
0.955723	0.127889	0.402569	0.125596
0.593018	0.321409	0.136844	0.0702403
0.330497	0.0721897	0.244318	0.135749
0.474295	0.243206	0.220627	0.069898
1	0.22496	0.392916	0.0885788
0.745356	0.743197	0.125297	0.135184
0.8	1	0.395391	0.124993
0.291661	0.154747	0.0613828	0.0666003
0.557818	0.207446	0.466638	0.096637
0.533812	0.114793	0.441238	0.270173
0.282602	0.171005	0.569996	0.0827626
0.498476	0.508352	0.344357	0.0896276
0.957256	0.180687	0.401941	0.146541
0.464877	0.328616	0.21919	0.0598529
0.294737	0.143233	0.274473	0.149546
0.94937	0.69981	0.415787	0.0658569
0.532939	0.508352	0.476989	0.0896276
0.364148	0.0616057	0.30542	0.198107
0.464262	0.153324	0.178105	0.0688841
0.332726	0.0815653	0.267267	0.363072
0.950147	0.296537	0.362126	0.0846118
0.706571	0.133338	0.523349	0.159578
0.400232	0.165521	0.510947	0.074125
0.297224	0.0820805	0.469805	0.282462
0.33782	0.0653404	0.412897	0.335401
0.688511	0.159263	0.28218	0.0753476
0.533204	0.193397	0.508777	0.0690313
0.988889	0.219706	0.392916	0.0885788
0.974883	0.323684	0.405151	0.0782787
0.569167	0.221293	0.305837	0.0803281
0.929421	0.1165	0.416991	0.207553
0.736948	0.162722	0.325429	0.0946928
0.272535	0.154177	0.245241	0.0971188
0.55591	0.199686	0.498944	0.0927211
0.866025	0.866025	0.425671	0.161132
0.644379	0.54935	0.250541	0.0476805
0.845579	0.119308	0.395699	0.292693
0.780582	0.1952	0.324033	0.0704538
0.41249	0.177255	0.311429	0.0674617
0.449267	0.0660498	0.398428	0.451705
0.697748	0.113857	0.311729	0.170636
0.458123	0.320618	0.556438	0.0750818
0.657499	0.207043	0.367996	0.0936709
0.587408	0.235049	0.332582	0.0630606
0.282602	0.171005	0.529955	0.0827626
0.790979	0.291882	0.350856	0.0800444
0.916004	0.156559	0.370383	0.153459
0.621012	0.171322	0.32029	0.0977487
0.385232	0.0722943	0.379858	0.737401
0.851267	0.405665	0.405827	0.063284
0.389463	0.0637707	0.37453	0.601768
0.577882	0.346237	0.291662	0.0705955
0.977778	0.428728	0.365943	0.0838789
0.776895	0.384844	0.289267	0.077492
0.421181	0.2574	0.286528	0.0740953
0.294125	0.0802392	0.298977	0.433045
0.642926	0.154741	0.357834	0.0799858
0.390639	0.069224	0.340189	0.475396
0.296425	0.0556026	0.357117	0.267558
0.358154	0.1147	0.250363	0.0936692
0.318203	0.227766	0.468851	0.0729498
0.698972	0.596524	0.312559	0.0788165
0.851323	0.295764	0.441408	0.0815379
0.408667	0.127504	0.282071	0.199185
0.292539	0.14509	0.368945	0.0789593
0.42747	0.0796017	0.384584	0.417904
0.775252	0.257266	0.318699	0.0664957
0.297679	0.108895	0.314815	0.0655876
0.552771	0.481445	0.53954	0.0681196
0.57496	0.435275	0.68574	0.096791
0.529685	0.425919	0.112261	0.0628574
0.486409	0.236213	0.414543	0.078249
0.41249	0.120077	0.555806	0.0767725
0.613078	0.0981059	0.410167	0.091767
1	1	0.899099	0.198687
0.904257	0.164306	0.36734	0.103785
0.53245	0.152701	0.461606	0.112217
0.536591	0.129224	0.373109	0.103155
0.445195	0.193662	0.596864	0.117545
0.730779	0.120071	0.47584	0.219143
0.970699	0.467176	0.372689	0.0695337
0.371154	0.455581	0.070258	0.0419482
1	0.952441	0.353195	0.155009
0.887546	0.194758	0.335651	0.0888587
0.610613	0.188137	0.361089	0.074606
0.916004	0.156559	0.370383	0.153459
0.916396	0.714066	0.432311	0.069652
0.325175	0.0594058	0.337212	0.210926
0.593018	0.4284	0.292047	0.0557213
0.924284	0.185348	0.418381	0.092639
0.843586	0.202112	0.348316	0.0758292
0.354899	0.183698	0.110616	0.0528421
0.371154	0.387337	0.112486	0.0489845
0.484123	0.153769	0.319162	0.0716355
1	0.899029	0.438837	0.073417
0.948983	0.161482	0.365565	0.085229
0.498888	0.367409	0.513418	0.0751891
0.726184	0.279162	0.496557	0.0810482
0.884472	0.32087	0.371092	0.0874646
0.309404	0.0785368	0.417152	0.099407
0.854707	0.183944	0.413196	0.0842594
1	1	0.969543	0.245327
0.237332	0.187909	0.0987656	0.103441
0.969607	0.170236	0.392727	0.074211
0.503007	0.14753	0.235302	0.0767777
0.636335	0.0812694	0.422728	0.486605
0.436034	0.077638	0.344483	0.507823
1	1	0.304911	0.165066
0.664587	0.230954	0.555555	0.0758441
1	0.899029	0.438837	0.073417
0.474295	0.236812	0.424587	0.0872084
0.470865	0.125164	0.534098	0.220858
0.854707	0.183944	0.413196	0.0842594
0.436409	0.0923592	0.442268	0.202476
0.211752	0.0786973	0.0993414	0.0781734
0.710494	0.828566	0.338597	0.0828631
0.965537	0.163633	0.338569	0.0931976
0.543112	0.138011	0.411873	0.0870809
0.271237	0.0732678	0.486701	0.115568
0.728893	0.241697	0.272924	0.0523585
0.40272	0.0876772	0.452821	0.299913
0.771873	0.194314	0.47353	0.069863
0.230833	0.0789396	0.255003	0.132052
0.377705	0.359183	0.0600394	0.0425165
0.64011	0.166063	0.410987	0.0696741
0.553934	0.297063	0.195127	0.0786665
0.751331	0.389443	0.336005	0.0558844
0.793701	0.793701	0.769293	0.271333
0.504115	0.415673	0.142324	0.0674097
0.345573	0.223132	0.31254	0.087303
0.866025	0.820571	0.316902	0.0787499
0.364257	0.0823257	0.276132	0.693453
0.364149	0.200631	0.186823	0.104787
0.199634	0.047004	0.277014	0.308136
0.951366	0.951366	0.373342	0.192032
0.986013	0.60161	0.308338	0.0579531
0.612559	0.109811	0.38175	0.356093
0.194522	0.0747407	0.347321	0.0944036
0.84265	0.557699	0.305675	0.103618
0.470118	0.0958941	0.380629	0.203715
0.616913	0.101092	0.430665	0.162846
0.422416	0.217366	0.258821	0.101275
0.249968	0.121663	0.380605	0.0774673
0.942346	0.169307	0.360537	0.117219
0.319911	0.0872477	0.440592	0.0837663
0.605943	0.126487	0.487495	0.429068
0.866025	0.866025	0.917908	0.517219
0.474295	0.223547	0.201652	0.0574973
0.959683	0.126192	0.448105	0.1865
0.751533	0.109978	0.334468	0.142785
0.963232	0.926	0.373579	0.0755011
0.950099	0.125539	0.430658	0.144709
0.578516	0.293537	0.363232	0.0701904
0.465667	0.167566	0.377364	0.0689954
0.294856	0.165521	0.26106	0.0747569
0.391356	0.0873485	0.228551	0.511769
1	0.952441	0.333685	0.0794159
0.208502	0.0940712	0.151607	0.0863554
0.569934	0.372118	0.310942	0.0741718
0.854427	0.282551	0.417515	0.0858476
0.344392	0.0767651	0.360219	0.669203
0.792523	0.318634	0.38315	0.0663457
0.87835	0.607299	0.361242	0.0762397
0.590168	0.110159	0.399102	0.371425
0.573624	0.154793	0.517735	0.158107
0.346199	0.108682	0.479158	0.0915964
0.997037	0.555041	0.451682	0.092637
0.357173	0.0677376	0.535883	0.288472
0.855268	0.180177	0.476563	0.137578
0.301105	0.130054	0.259091	0.10282
0.41249	0.120077	0.422335	0.0726166
0.604154	0.183211	0.24593	0.0537522
0.429166	0.124815	0.500391	0.0696011
0.881935	0.172068	0.394898	0.110651
0.956101	0.654022	0.364195	0.0765368
0.866025	0.777163	0.310939	0.0593733
0.959683	0.126192	0.448105	0.1865
0.387582	0.151443	0.262538	0.126913
0.946163	0.480362	0.429063	0.0607183
0.517074	0.153535	0.31548	0.0892422
0.847113	0.201535	0.379091	0.0703116
0.614138	0.274786	0.247431	0.0702505
0.91355	0.210102	0.389389	0.114785
0.906054	0.192656	0.324699	0.0690461
0.955723	0.127889	0.402569	0.125596
0.954615	0.373494	0.45233	0.0678928
0.256038	0.151242	0.194927	0.0807372
0.375862	0.0927071	0.332762	0.112442
0.488709	0.108659	0.354776	0.0789437
0.492973	0.144886	0.286457	0.139404
0.345513	0.0696612	0.387529	0.423068
0.707853	0.492825	0.19134	0.0563546
0.204468	0.0967435	0.353065	0.0822349
0.91355	0.210102	0.389389	0.114785
0.399653	0.225579	0.133473	0.0596961
0.80567	0.183154	0.338889	0.107502
0.423633	0.110574	0.41271	0.202309
0.208502	0.0938742	0.262125	0.089491
0.243696	0.121663	0.531733	0.0774673
0.427339	0.177876	0.314836	0.0791644
0.774652	0.292962	0.43654	0.0796649
0.858965	0.229726	0.34403	0.065768
1	0.952441	0.307395	0.0998851
0.4711	0.166312	0.361096	0.166667
0.939918	0.312384	0.410242	0.0702832
0.89465	0.193294	0.345028	0.0910358
1	1	1	0.866025
0.942809	0.877383	0.184321	0.129115
0.399653	0.303173	0.254639	0.087931
0.428282	0.0942304	0.352158	0.582615
0.725485	0.205463	0.44066	0.0885066
0.634035	0.116493	0.533679	0.205571
0.532939	0.463261	0.557047	0.192856
0.958333	0.929797	0.405867	0.0901127
0.573219	0.115054	0.285845	0.155047
0.393255	0.110661	0.246444	0.0890887
0.903278	0.194333	0.358097	0.0864725
0.350999	0.0937326	0.299164	0.22761
0.256038	0.149091	0.291849	0.0799418
0.896387	0.356321	0.445421	0.0681188
0.869372	0.173378	0.32933	0.109766
0.324932	0.0651013	0.398158	0.525856
0.62509	0.378209	0.292869	0.063866
0.87835	0.607299	0.361242	0.0762397
0.973496	0.191283	0.413152	0.124218
0.943691	0.321182	0.378303	0.0919181
0.792523	0.314525	0.333742	0.0608729
0.868504	0.223485	0.28469	0.0664053
0.204468	0.160156	0.3916	0.0815875
0.496003	0.094512	0.44787	0.178489
0.304911	0.266654	0.07241	0.0440702
0.859167	0.152636	0.435898	0.167648
0.649018	0.188528	0.347837	0.090993
0.988889	0.219706	0.392916	0.0885788
0.543112	0.138011	0.411873	0.0870809
0.482185	0.0981368	0.399363	0.131095
0.916515	0.638636	0.482053	0.114723
0.64513	0.109426	0.301533	0.223469
0.408552	0.0739118	0.508233	0.822509
0.479309	0.0979501	0.342953	0.339606
0.628845	0.134312	0.382358	0.185678
0.907111	0.254768	0.443733	0.0886458
0.565935	0.137438	0.358586	0.171976
0.822162	0.176673	0.47568	0.0719739
0.91355	0.210102	0.389389	0.114785
1	1	0.88302	0.767213
0.891964	0.456153	0.392317	0.082853
0.146133	0.0687468	0.117536	0.0822224
0.965537	0.163633	0.338569	0.0931976
0.957256	0.180687	0.401941	0.146541
0.750252	0.346352	0.345801	0.0720028
0.745356	1	0.559406	0.0967862
0.950099	0.125539	0.430658	0.144709
0.414459	0.108406	0.351121	0.152434
0.371154	0.230009	0.64812	0.101151
0.231799	0.110661	0.352601	0.0859838
0.602494	0.264781	0.2908	0.0583781
0.772285	0.73546	0.351744	0.148959
0.948764	0.153972	0.390142	0.136559
0.449169	0.0829015	0.307436	0.198128
0.231949	0.0922243	0.457779	0.0808982
0.311858	0.155332	0.347103	0.0817226
0.454253	0.0957395	0.401957	0.387029
0.331237	0.0700595	0.312921	0.383084
0.399653	0.473764	0.070842	0.0362737
0.255428	0.134048	0.303672	0.0727186
0.828377	0.39162	0.36687	0.07497
0.474295	0.32886	0.402234	0.0879835
0.642771	0.666103	0.658249	0.13604
0.46064	0.101029	0.375897	0.269687
0.477213	0.163176	0.2861	0.0675981
0.304911	0.165521	0.16222	0.0784965
0.61925	0.572723	0.485927	0.0772387
0.445262	0.07743	0.238378	0.356093
0.947323	0.847311	0.45607	0.0954075
0.433793	0.070358	0.394511	0.148991
0.387517	0.0866723	0.193518	0.226627
0.687889	0.275755	0.348404	0.086486
0.49134	0.266807	0.399136	0.0664632
0.345527	0.0813965	0.16556	0.423196
0.291661	0.25971	0.0617166	0.0414846
0.407862	0.264027	0.118955	0.0912186
0.282602	0.171005	0.569996	0.0827623
0.498476	0.552908	0.271306	0.0772324
0.256038	0.226223	0.0907717	0.0552039
0.576297	0.0972393	0.466013	0.298354
0.84265	0.607077	0.366998	0.0725053
0.378782	0.151976	0.478542	0.0715177
0.515007	0.184812	0.347663	0.117579
0.674291	0.101528	0.484246	0.243529
0.946163	0.480362	0.429063	0.0607183
0.576804	0.132134	0.367718	0.207857
0.402749	0.174847	0.290074	0.0938755
0.425918	0.297063	0.335662	0.0778488
0.231799	0.110661	0.400372	0.0859838
0.969007	0.313383	0.426797	0.0800352
0.287079	0.0965067	0.293183	0.0853466
