Backbone Accessibility h=2	Merged Accessibility h=2	Backbone Accessibility h=3	Merged Accessibility h=3
0.483998	0.127639	0.473781	0.0528418
0.619998	0.086285	0.39997	0.108597
0.441184	0.128651	0.254282	0.0559623
0.552771	0.410648	0.538518	0.0667494
0.48293	0.502785	0.556484	0.049709
0.385849	0.0648027	0.363554	0.152229
1	1	0.971034	0.123861
0.721194	0.475568	0.348493	0.0461007
0.331668	0.175737	0.0785663	0.0761737
0.61559	0.0699053	0.333191	0.434661
0.883065	0.11853	0.316107	0.101686
0.344072	0.0632294	0.335073	0.10524
0.856052	0.128086	0.290122	0.085092
0.208074	0.0638492	0.344023	0.114572
0.478206	0.0762198	0.4522	0.207487
0.388345	0.291806	0.324375	0.0603661
0.382844	0.0448349	0.354191	0.632485
0.407723	0.150444	0.154582	0.0362021
0.944434	0.128218	0.364345	0.128612
0.924073	0.390943	0.2385	0.0359709
0.376491	0.104397	0.218666	0.0423457
0.343405	0.0749631	0.136179	0.406004
0.804957	0.118915	0.33048	0.0918
0.157541	0.0581198	0.367073	0.086738
0.186625	0.0841888	0.400043	0.0538076
0.176892	0.0358176	0.351083	0.100559
0.453621	0.071228	0.312592	0.0641314
0.980048	0.162704	0.281868	0.0526915
0.353369	0.209387	0.0682376	0.0498857
0.91665	0.0789478	0.379146	0.173315
0.876289	0.494497	0.53025	0.059882
0.246703	0.0689146	0.23826	0.0951767
0.484111	0.121402	0.270013	0.0823053
0.243001	0.0762136	0.404065	0.136618
0.259578	0.0390851	0.220419	0.689019
0.942809	0.432036	0.363266	0.0543042
0.173511	0.062554	0.348538	0.132684
0.708218	0.226137	0.368169	0.0405771
0.513377	0.107237	0.212339	0.09879
0.942809	0.942809	0.335871	0.216822
0.989743	0.784596	0.563199	0.0715107
0.978386	0.137753	0.319494	0.0492612
0.210935	0.0361695	0.390271	0.173076
0.95967	0.115298	0.314975	0.109943
0.926134	0.104388	0.403876	0.234737
0.226436	0.104397	0.0992551	0.0405079
0.395714	0.0885822	0.345432	0.220077
0.961657	0.118102	0.286163	0.0654581
0.260029	0.0404355	0.356018	0.732727
0.626596	0.283542	0.244417	0.0396049
0.574591	0.0519029	0.444913	0.231918
0.269634	0.20801	0.25384	0.0449564
0.890943	0.120297	0.366137	0.0829115
0.157541	0.0581198	0.228413	0.086738
0.789458	0.0979352	0.361398	0.184062
0.57496	0.306612	0.232809	0.03849
0.342417	0.0590839	0.342506	0.118523
0.246154	0.124913	0.197211	0.0478901
0.822884	0.163768	0.394085	0.0367163
0.365255	0.0832129	0.410442	0.0793154
0.796452	0.200378	0.405582	0.0548749
0.43589	0.288	0.277988	0.0450322
0.510795	0.146413	0.304125	0.0765222
0.856052	0.128086	0.290122	0.085092
0.953642	0.171267	0.332657	0.0549503
0.447061	0.0570322	0.413574	0.480314
0.661438	0.646729	0.192152	0.077594
0.280219	0.0344235	0.460479	0.610156
0.157541	0.0581198	0.367073	0.086738
0.942809	0.64842	0.257537	0.0521518
0.426239	0.0785014	0.378985	0.2041
0.394318	0.0607117	0.266726	0.23543
0.541749	0.0660633	0.422562	0.196878
0.242306	0.0770784	0.286304	0.108001
0.157541	0.100943	0.141657	0.049959
0.875507	0.143201	0.338711	0.0476253
0.470227	0.103966	0.470136	0.0927655
0.968246	0.710149	0.308603	0.0829498
0.338085	0.0747945	0.258576	0.313092
0.96518	0.110539	0.354065	0.100207
0.56072	0.209387	0.381959	0.0463056
0.30162	0.179114	0.207163	0.04961
0.144278	0.0433614	0.403696	0.182686
0.320145	0.187547	0.200616	0.0522344
0.310507	0.0626692	0.208655	0.199701
0.260655	0.0695467	0.154832	0.0979961
0.573105	0.0814905	0.293339	0.0621925
0.624202	0.0736599	0.370176	0.117314
0.884947	0.112137	0.374185	0.123413
0.973602	0.152833	0.252038	0.043503
0.833774	0.356663	0.338862	0.0511282
0.624974	0.145885	0.213895	0.0375422
0.947861	0.0729366	0.338593	0.124518
0.866025	0.784596	0.468769	0.095079
0.270343	0.0581732	0.416553	0.105735
0.680736	0.208085	0.281745	0.0380251
0.615549	0.14866	0.37815	0.0447464
0.855112	0.128061	0.33172	0.0473476
0.472772	0.0562084	0.373817	0.44572
0.605469	0.105931	0.265196	0.0474451
0.936548	0.139188	0.325049	0.0633516
1	0.743197	0.638013	0.0971917
0.673918	0.411625	0.142892	0.0329319
0.900106	0.25202	0.307711	0.0525537
0.434402	0.197509	0.262565	0.0536592
0.522855	0.0476878	0.459412	0.219769
0.935534	0.184312	0.280139	0.053237
0.221783	0.106936	0.410192	0.0446032
0.990826	0.204506	0.299684	0.0564609
0.237332	0.183788	0.0478224	0.022261
0.686779	0.322959	0.263059	0.0394421
0.157541	0.0581198	0.367073	0.086738
0.159614	0.0581198	0.356838	0.086738
0.85584	0.260146	0.345054	0.058742
0.222551	0.130055	0.163728	0.084563
0.624615	0.183852	0.299232	0.0455539
0.399653	0.390553	0.0531631	0.024063
0.661438	0.531901	0.168904	0.0731981
0.844978	0.105442	0.33136	0.0912075
0.603621	0.0620122	0.505142	0.232383
0.71248	0.159189	0.331745	0.0508038
0.186625	0.0841888	0.440636	0.0538076
0.451708	0.106468	0.383527	0.0785547
0.964345	0.309168	0.296004	0.0457242
0.943966	0.105949	0.380856	0.12817
0.972744	0.163461	0.336267	0.0883615
0.245196	0.0796482	0.311235	0.0474997
0.88799	0.0911715	0.306293	0.114433
0.271622	0.0410134	0.412461	0.747499
0.934028	0.246342	0.2743	0.0423082
0.30888	0.187547	0.513803	0.0497471
0.943289	0.317767	0.267833	0.0540143
0.944434	0.128218	0.364345	0.128612
0.43589	0.470882	0.202028	0.0594234
0.588675	0.483417	0.245664	0.0439658
0.943966	0.105949	0.380856	0.12817
1	0.187387	0.34411	0.0753769
0.979522	0.239198	0.291961	0.0434609
0.912805	0.090896	0.334161	0.131244
0.262561	0.11404	0.144753	0.0478114
0.972744	0.163461	0.336267	0.0883615
0.319294	0.0478756	0.312744	0.642744
0.944434	0.128218	0.364345	0.128612
0.745356	0.640282	0.655097	0.0830673
1	1	1	1
0.927025	0.471541	0.30946	0.0398331
0.944434	0.128218	0.364345	0.128612
0.194248	0.0832129	0.0976703	0.0817054
0.354183	0.107838	0.131391	0.0576115
0.944434	0.128218	0.364345	0.128612
0.6	0.639502	0.220685	0.0346299
0.997037	0.653899	0.404393	0.0603226
0.944434	0.128218	0.364345	0.128612
0.157541	0.0581198	0.402002	0.086738
0.373905	0.0593917	0.401626	0.30593
0.35975	0.0486512	0.232748	0.556859
0.915302	0.0879712	0.378598	0.35751
1	0.899029	0.317524	0.048732
0.359011	0.221083	0.307585	0.0483529
0.322913	0.119986	0.178563	0.0470142
0.342417	0.0582455	0.40542	0.117485
0.944434	0.128218	0.364345	0.128612
0.968246	0.710149	0.191391	0.0534255
0.159614	0.0581732	0.395447	0.100875
0.333197	0.0812694	0.215933	0.0631257
0.993548	0.124811	0.359259	0.0861248
0.920104	0.35075	0.251155	0.0386782
0.398137	0.0727046	0.159861	0.077021
0.965599	0.123137	0.351062	0.0815337
0.475453	0.13951	0.258213	0.0416498
0.243064	0.119825	0.293427	0.163289
0.347954	0.0669103	0.258791	0.0895129
0.320145	0.187596	0.410997	0.0637957
0.670767	0.13401	0.336768	0.038362
0.190861	0.083213	0.488516	0.0798635
1	1	0.880405	0.120304
0.201538	0.0367165	0.42668	0.232344
0.808406	0.347934	0.221282	0.0362465
0.570691	0.145822	0.218506	0.0454575
0.194248	0.083213	0.34252	0.0798635
1	1	0.89517	0.0882672
0.972398	0.12273	0.383734	0.111143
0.877905	0.124287	0.424779	0.122669
0.464028	0.0933539	0.443663	0.33709
0.450269	0.0813714	0.316651	0.0965581
0.272586	0.0461746	0.420552	0.379234
0.189824	0.13927	0.032417	0.0255498
0.832523	0.260415	0.296563	0.0499576
0.388145	0.0656347	0.177647	0.0857897
0.81051	0.0852261	0.336363	0.209964
0.237332	0.111015	0.0869081	0.0456587
0.157541	0.0581198	0.367073	0.086738
0.270967	0.0503398	0.354221	0.182957
0.159614	0.0581198	0.0843015	0.0878161
0.435791	0.0615437	0.403244	0.431644
0.194248	0.140394	0.0376636	0.0225308
0.877905	0.124287	0.424779	0.122669
0.345224	0.0823876	0.377076	0.0529096
0.323821	0.0573379	0.379894	0.302528
0.312541	0.0565158	0.137418	0.164873
0.550013	0.129722	0.247808	0.0374596
1	1	0.876077	0.126456
0.192639	0.0805859	0.11334	0.043487
0.786342	0.0958259	0.390097	0.133365
0.157541	0.0581198	0.367073	0.086738
0.399653	0.251987	0.393526	0.0478045
0.491492	0.0557154	0.267204	0.226024
0.339361	0.0574802	0.333197	0.229241
0.741793	0.113062	0.332827	0.1127
0.176543	0.10403	0.0696344	0.0524561
0.58236	0.124063	0.258125	0.132156
0.186625	0.0841888	0.440636	0.0538076
0.980709	0.102873	0.324711	0.0746461
0.31225	0.184255	0.329106	0.0530025
0.236569	0.0426983	0.246667	0.443944
0.661438	0.696927	0.144667	0.0546472
0.388279	0.0479206	0.319015	0.344237
0.157541	0.0581198	0.129014	0.086738
0.192639	0.0805859	0.37864	0.0434873
0.961395	0.142448	0.262669	0.0552725
0.942069	0.202319	0.300522	0.0529789
0.729285	0.330587	0.396003	0.0451216
0.506724	0.063442	0.460471	0.628331
0.92981	0.27208	0.401628	0.0531893
0.884947	0.112137	0.374185	0.123413
0.844978	0.105442	0.33136	0.0912075
0.23728	0.031219	0.283406	0.737564
0.600906	0.317422	0.343987	0.0341575
0.755428	0.236135	0.154042	0.0506147
0.374268	0.125294	0.196864	0.0849117
0.569927	0.179114	0.214912	0.0518342
1	1	0.787414	0.0993518
0.286403	0.0568308	0.228874	0.239221
0.638971	0.458042	0.215858	0.0400628
0.584203	0.144037	0.234213	0.0749673
0.243727	0.0775719	0.24803	0.144718
0.31901	0.123371	0.304433	0.0566803
0.459644	0.169652	0.339354	0.0488815
0.943966	0.105949	0.380856	0.12817
0.866025	0.866025	0.662684	0.161128
0.8	0.395412	0.258792	0.0560182
1	1	0.542586	0.377119
0.309003	0.07428	0.294872	0.0864199
0.308648	0.0427074	0.438651	0.755503
1	0.461356	0.30509	0.0462068
1	0.167433	0.27472	0.0391421
0.465601	0.0728749	0.373395	0.205863
0.989743	0.695593	0.256403	0.0538242
0.782173	0.131173	0.358678	0.0766787
0.259857	0.210338	0.549487	0.0559019
0.961657	0.118102	0.286163	0.0654581
0.381944	0.0518896	0.368655	0.164066
0.686349	0.427059	0.187521	0.0442425
0.944434	0.128218	0.364345	0.128612
0.993548	0.124811	0.359259	0.0861248
0.427527	0.0801351	0.434779	0.233464
0.424311	0.145259	0.300172	0.0481952
0.898831	0.421476	0.479024	0.0475589
0.157541	0.0581198	0.367073	0.086738
0.226436	0.10603	0.188135	0.0409442
0.356486	0.0504874	0.366697	0.169881
0.194248	0.140394	0.0357748	0.0225308
0.515079	0.529381	0.0998316	0.025085
0.16166	0.132466	0.049355	0.0561684
0.944434	0.128218	0.364345	0.128612
0.458848	0.0495992	0.33182	0.552039
0.373733	0.08353	0.293277	0.0862435
0.574646	0.149918	0.327089	0.131026
0.983642	0.432498	0.383453	0.0445731
0.699854	0.423388	0.349934	0.0453121
0.159614	0.0581198	0.355985	0.0862041
0.856052	0.128086	0.290122	0.085092
0.750659	0.116783	0.315939	0.0828727
0.571758	0.100027	0.493873	0.0834154
0.649089	0.213375	0.452594	0.0812857
0.157541	0.0581198	0.367073	0.086738
0.624974	0.145885	0.213895	0.0375422
0.813064	0.18653	0.263096	0.0435436
0.712078	0.359327	0.27906	0.0511378
1	0.952441	0.324272	0.0525643
0.522787	0.140697	0.269993	0.0538131
0.325678	0.0679527	0.245764	0.18774
0.194248	0.0832129	0.342862	0.0798637
0.623818	0.100464	0.320741	0.102641
0.482031	0.106488	0.34721	0.128569
0.526783	0.264608	0.147952	0.0427145
0.208716	0.0552458	0.353519	0.157349
0.763393	0.110061	0.290695	0.116564
0.875507	0.143201	0.338711	0.0476253
0.186625	0.0841888	0.440636	0.0538076
0.371154	0.349858	0.258906	0.0287282
0.960645	0.315404	0.328263	0.0462441
0.866025	0.485904	0.409872	0.0685681
0.56181	0.0812694	0.24492	0.0658342
0.409566	0.143029	0.193518	0.0725929
0.194248	0.083072	0.300546	0.0968513
0.315905	0.048885	0.281124	0.470003
0.294856	0.17438	0.391465	0.0480939
0.384248	0.0416667	0.415688	0.570537
0.809413	0.510296	0.578218	0.061679
0.810124	0.0849034	0.422556	0.192986
0.72503	0.214767	0.407148	0.0565649
0.359011	0.216523	0.305232	0.0420383
0.304911	0.166097	0.280868	0.0498348
0.194248	0.083213	0.128962	0.0825198
0.320145	0.187547	0.10834	0.0522336
0.549633	0.306267	0.194854	0.0347295
0.506825	0.0664853	0.418831	0.450517
0.911167	0.26575	0.285182	0.0382312
0.493786	0.275068	0.21736	0.0494417
0.699854	0.6	0.612508	0.0650882
0.34624	0.0578172	0.294259	0.133938
0.320145	0.297698	0.0426782	0.0259829
0.665833	0.116577	0.357682	0.0420618
0.866025	0.866025	0.719386	0.237885
0.965599	0.123137	0.351062	0.0815337
0.43589	0.304495	0.38088	0.0552598
0.196107	0.0805859	0.167778	0.0460724
0.475453	0.179483	0.222029	0.0310516
0.975612	0.576636	0.238886	0.0469423
0.297873	0.0384794	0.260606	0.613087
0.877769	0.112536	0.323465	0.060182
0.365547	0.155928	0.201933	0.0538503
0.844978	0.105442	0.33136	0.0912075
0.84265	0.435275	0.583993	0.0682823
0.51497	0.358457	0.130391	0.0326402
0.267763	0.0581198	0.256798	0.0889286
0.866025	0.866025	0.429588	0.170508
0.157541	0.0581198	0.319975	0.086738
0.186625	0.0841888	0.440636	0.0538076
0.455861	0.386219	0.623128	0.0481797
0.790011	0.0792263	0.369716	0.117273
0.594181	0.0831981	0.289937	0.164163
0.394971	0.130194	0.558591	0.105276
0.388641	0.0680215	0.363676	0.164883
0.43589	0.296527	0.0688143	0.0437707
0.47814	0.181673	0.349474	0.0601439
0.304911	0.173363	0.204281	0.0499958
1	1	0.320145	0.187547
0.364259	0.0596194	0.282555	0.62898
0.699854	0.835116	0.487635	0.0420849
0.589363	0.0872065	0.371188	0.0883757
0.477625	0.103208	0.267483	0.0699898
0.259216	0.0530812	0.400959	0.233882
0.615549	0.141762	0.247932	0.0430383
1	0.187387	0.34411	0.0753769
0.850887	0.142033	0.419483	0.0977987
0.414127	0.0832129	0.291729	0.0837847
0.63891	0.219278	0.349993	0.0442098
0.416598	0.292924	0.186939	0.0486628
0.269634	0.163284	0.5288	0.0490202
0.118395	0.0513579	0.287987	0.0828782
0.309601	0.0745735	0.380288	0.312196
0.186625	0.0841888	0.440636	0.0538076
0.460875	0.0754881	0.218551	0.209568
0.483199	0.113016	0.520481	0.0582183
0.328996	0.0805859	0.306613	0.0458531
0.944434	0.128218	0.364345	0.128612
0.328996	0.168569	0.13584	0.0263724
0.966973	0.142664	0.297999	0.0664542
0.159614	0.100831	0.0370917	0.0267565
0.444103	0.0836984	0.255432	0.0797059
0.148676	0.0504705	0.478436	0.160357
1	1	0.414127	0.0830719
0.196107	0.0812694	0.462111	0.0611049
1	0.187387	0.34411	0.0753769
1	1	0.794657	0.134829
0.77588	0.0853476	0.391651	0.0805056
1	0.187387	0.34411	0.0753769
0.972398	0.12273	0.383734	0.111143
0.493084	0.103683	0.332785	0.0952675
0.578924	0.0672479	0.408866	0.440188
0.186625	0.0841888	0.440636	0.0538076
0.409401	0.126237	0.340047	0.0690885
0.494423	0.100849	0.370335	0.101487
0.309042	0.0616536	0.364161	0.462421
0.866025	1	0.74997	0.117587
0.620354	0.100368	0.304787	0.110844
0.884433	0.432498	0.326893	0.0597944
0.968246	0.692073	0.365209	0.0748018
0.633366	0.236441	0.231938	0.0336945
0.422021	0.26108	0.201082	0.0383902
0.294234	0.0466319	0.27663	0.677975
0.251701	0.0327004	0.242601	0.700269
0.461078	0.0987179	0.353389	0.159624
0.226827	0.212356	0.0875852	0.0241633
0.972398	0.12273	0.383734	0.111143
1	1	0.738497	0.114492
0.532939	0.550946	0.65018	0.0775533
0.638971	0.394463	0.294219	0.0598357
0.767987	0.0843668	0.405162	0.127871
0.28861	0.299161	0.336804	0.0685024
0.587087	0.582136	0.221185	0.0478795
0.8	1	0.378444	0.0971432
0.927025	0.418409	0.294338	0.0535245
0.929121	0.470474	0.525867	0.0498023
0.352748	0.061563	0.143919	0.190868
0.196107	0.080636	0.143085	0.0453358
0.278711	0.0429232	0.253991	0.525821
0.75	0.75	0.275626	0.188039
0.991457	0.761212	0.218981	0.0398785
0.789458	0.0979352	0.361398	0.184062
0.523977	0.0999179	0.163754	0.0976357
0.889222	0.144531	0.357203	0.0562395
0.523867	0.12069	0.41611	0.124953
0.745356	1	0.623559	0.0572126
0.186625	0.0841888	0.440636	0.0538076
0.473213	0.0902851	0.32126	0.116705
0.56147	0.273284	0.198384	0.0510349
0.367838	0.0435414	0.440661	0.747473
0.973602	0.152833	0.252038	0.043503
0.794494	0.36421	0.234348	0.0410116
0.543421	0.062913	0.3044	0.143915
0.989743	0.869028	0.346467	0.0648426
0.903264	0.349694	0.199773	0.0332279
0.447151	0.0739172	0.278931	0.192106
0.246154	0.118177	0.406526	0.0460858
0.976772	0.133684	0.284664	0.0417904
0.691935	0.122994	0.327963	0.0436325
0.545193	0.189465	0.298038	0.0506372
0.989743	0.695593	0.3287	0.0693179
0.304911	0.170496	0.178927	0.053017
0.294856	0.166097	0.344758	0.0498348
0.730228	0.0859678	0.386433	0.110336
0.990385	0.18317	0.34411	0.0753773
0.972398	0.12273	0.383734	0.111143
0.298942	0.0559019	0.260806	0.691418
0.446594	0.302183	0.46227	0.0483278
0.876289	0.612572	0.392095	0.0636083
0.485905	0.100009	0.178165	0.0406449
0.550061	0.422932	0.12661	0.031406
0.539517	0.146543	0.293578	0.0424665
0.940561	0.108452	0.387109	0.0976497
0.353031	0.0753799	0.419382	0.0737169
0.24011	0.12614	0.258505	0.0449729
0.942809	0.942809	0.593539	0.136692
0.972398	0.12273	0.383734	0.111143
0.238298	0.102919	0.154448	0.0408266
0.944434	0.128218	0.364345	0.128612
0.36625	0.0906169	0.304232	0.0808338
0.58703	0.0671651	0.281241	0.126851
0.178303	0.039405	0.151922	0.112262
0.532939	0.470474	0.359929	0.0491898
