10.0(+/-9.35) 12.75(+/-8.84) 11.75(+/-8.8) 13.5(+/-9.67) 
8.5(+/-8.76) 12.25(+/-8.13) 9.25(+/-7.69) 11.75(+/-8.76) 
11.5(+/-8.77) 12.75(+/-9.06) 9.5(+/-6.96) 13.75(+/-9.08) 
12.5(+/-8.54) 11.75(+/-9.08) 10.5(+/-8.68) 12.5(+/-10.03) 
11.75(+/-7.03) 11.0(+/-9.54) 11.0(+/-9.28) 12.5(+/-9.18) 
13.0(+/-10.01) 10.0(+/-7.97) 11.25(+/-9.47) 12.0(+/-9.92) 
10.25(+/-7.19) 9.75(+/-7.1) 9.5(+/-8.3) 12.5(+/-9.91) 
12.0(+/-9.14) 9.0(+/-8.82) 10.25(+/-8.21) 13.0(+/-10.08) 
9.0(+/-6.66) 9.5(+/-8.22) 10.25(+/-8.84) 12.75(+/-9.34) 
8.5(+/-7.55) 10.75(+/-10.29) 10.25(+/-8.83) 12.25(+/-9.72) 
11.25(+/-9.51) 10.5(+/-10.35) 10.0(+/-7.98) 12.0(+/-10.09) 
11.75(+/-10.34) 11.25(+/-10.68) 9.0(+/-7.47) 11.0(+/-9.06) 
10.5(+/-10.57) 12.25(+/-11.82) 9.5(+/-7.8) 11.75(+/-10.28) 
10.0(+/-8.43) 12.25(+/-10.56) 10.25(+/-7.45) 10.5(+/-8.87) 
10.0(+/-7.36) 11.75(+/-9.78) 9.5(+/-7.69) 11.25(+/-8.77) 
11.0(+/-7.92) 12.0(+/-10.15) 9.0(+/-8.5) 12.0(+/-8.48) 
7.75(+/-8.16) 11.5(+/-9.82) 9.0(+/-8.86) 12.0(+/-8.36) 
11.0(+/-8.93) 12.75(+/-10.32) 9.25(+/-8.46) 11.0(+/-8.46) 
12.5(+/-10.91) 12.25(+/-9.48) 10.0(+/-8.66) 11.5(+/-7.51) 
11.0(+/-9.47) 12.5(+/-9.42) 10.0(+/-8.56) 11.5(+/-7.84) 
13.0(+/-10.68) 12.25(+/-9.37) 10.75(+/-8.52) 13.25(+/-8.33) 
