Backbone Accessibility h=2	Merged Accessibility h=2	Backbone Accessibility h=3	Merged Accessibility h=3
0.976876	0.194069	0.355139	0.0894202
0.246154	0.200805	0.0469322	0.0346694
0.417778	0.0624622	0.382334	0.185688
0.91929	0.117132	0.312696	0.101243
0.249968	0.120087	0.355688	0.0765687
0.246154	0.12751	0.303335	0.0625907
0.745356	0.804116	0.115241	0.0450657
0.315524	0.0492064	0.249154	0.329443
0.40267	0.0597784	0.180244	0.321756
0.492533	0.143853	0.185153	0.0545717
0.683736	0.561828	0.357548	0.0648984
0.806628	0.376716	0.433791	0.0615622
0.350342	0.0918116	0.422048	0.101302
0.371646	0.185934	0.496973	0.0823452
0.246154	0.12614	0.366689	0.0786748
0.744281	0.0950322	0.332919	0.22534
0.371234	0.0916826	0.384621	0.147177
0.820652	0.64176	0.316921	0.0708812
0.35522	0.132466	0.115031	0.0539659
0.29764	0.0755077	0.4086	0.124683
0.24011	0.12751	0.465737	0.0625907
0.450626	0.0740355	0.478739	0.446926
0.838951	0.266535	0.385617	0.101343
0.91929	0.117132	0.312696	0.101243
0.316698	0.186404	0.139682	0.0581563
0.90325	0.550286	0.323681	0.045071
0.739456	0.150321	0.386711	0.0648118
0.888889	0.485856	0.810375	0.066687
0.963232	0.904549	0.335871	0.054869
0.324947	0.0586119	0.464066	0.245674
0.205556	0.0901164	0.249258	0.0707324
0.29011	0.180753	0.355066	0.0672313
1	0.241797	0.301709	0.054625
0.88663	0.181736	0.273548	0.0572456
0.438746	0.183362	0.439469	0.0839701
0.594713	0.186221	0.515473	0.0653995
0.703005	0.200943	0.225799	0.0549979
0.441706	0.0676471	0.460325	0.563486
0.18266	0.07866	0.342639	0.068512
1	0.631549	0.383506	0.0949354
0.904702	0.191551	0.26239	0.0561753
0.281781	0.0495667	0.323879	0.456914
0.961246	0.136483	0.32613	0.0682473
0.694817	0.130611	0.294286	0.0668415
0.209644	0.0901164	0.308591	0.0701791
0.944858	0.34667	0.459178	0.0608452
0.49134	0.217374	0.23659	0.0598448
0.308765	0.117571	0.334369	0.0573396
1	0.179308	0.31166	0.0654551
0.909091	1	0.452041	0.206282
0.275802	0.0474391	0.383825	0.309766
0.743282	0.139377	0.273675	0.0608465
0.18266	0.07866	0.342639	0.068512
0.713137	0.372589	0.360148	0.0618261
0.889095	0.272683	0.307184	0.0720954
1	0.332987	0.306553	0.0681538
0.487357	0.0899706	0.413479	0.138683
0.323937	0.0504959	0.364531	0.296158
0.814494	0.0827375	0.353899	0.228739
0.633059	0.156377	0.428842	0.129425
0.40621	0.115058	0.145508	0.0592568
0.96	0.9319	0.335493	0.0677751
0.903304	0.311061	0.357443	0.05855
0.833036	0.354335	0.428267	0.0659012
0.363602	0.0699018	0.220681	0.566
0.871924	0.173363	0.276065	0.0592584
0.787068	0.157746	0.383568	0.0569726
0.205556	0.0901164	0.334342	0.0707324
0.185688	0.07866	0.0614724	0.0676646
0.582801	0.140234	0.338984	0.0646672
0.427639	0.111206	0.442003	0.0628336
0.373328	0.0637563	0.18974	0.540695
0.949738	0.110172	0.39537	0.13627
0.186458	0.0483022	0.272843	0.20197
0.607305	0.155131	0.252295	0.0649341
0.318693	0.0598907	0.485194	0.851022
0.477328	0.102782	0.345811	0.115464
0.9673	0.400581	0.337738	0.0495967
0.955794	0.237997	0.385916	0.0829709
0.920385	0.11578	0.341886	0.128287
0.406707	0.18232	0.34465	0.0901909
0.341761	0.129663	0.436845	0.0551331
0.425449	0.115424	0.355718	0.084971
0.398474	0.117698	0.402499	0.0564978
0.955809	0.140474	0.291832	0.0721534
0.363424	0.153147	0.167016	0.071301
0.510119	0.112838	0.324873	0.129554
0.770203	0.11249	0.332143	0.0719396
0.687934	0.1896	0.406307	0.0769024
0.230238	0.110114	0.503139	0.0585768
0.631151	0.0717263	0.369659	0.562408
0.470588	0.330587	0.39426	0.0558116
0.91929	0.117132	0.312696	0.101243
0.920867	0.324018	0.434013	0.0552588
0.355926	0.0563923	0.356846	0.613102
0.984375	0.325512	0.306553	0.0681539
0.986013	0.83681	0.361857	0.101461
0.469535	0.394805	0.135278	0.0641885
0.775959	0.226252	0.393383	0.142984
0.434452	0.179991	0.323246	0.104661
0.971889	0.767103	0.365814	0.0482273
0.245284	0.0802582	0.429343	0.0825998
0.968246	0.907174	0.33545	0.131785
0.809167	0.163379	0.297594	0.0566092
0.412432	0.0618512	0.375996	0.695002
0.887546	0.306911	0.329801	0.0675141
1	0.666103	0.430497	0.0899822
0.962287	0.136394	0.311357	0.0792241
0.426155	0.18379	0.477707	0.0783579
0.848943	0.443988	0.257206	0.0475666
0.642771	0.666103	0.612194	0.109461
0.479619	0.0761619	0.485873	0.295068
0.315298	0.0659141	0.362507	0.0967352
0.185688	0.0771794	0.104392	0.071566
0.745356	0.631549	0.515769	0.10319
1	1	0.246154	0.124913
0.4673	0.117526	0.352293	0.149755
0.498476	0.470474	0.365115	0.0825687
0.618608	0.0883345	0.327615	0.276255
0.353869	0.146361	0.26924	0.0929067
0.942809	0.620665	0.293237	0.0531417
0.416813	0.105799	0.455154	0.0736325
0.329335	0.0711917	0.467538	0.231236
0.18266	0.135473	0.326015	0.0683933
0.953642	0.429432	0.37676	0.0503518
0.310765	0.0648708	0.139321	0.37489
0.57496	0.435275	0.687684	0.080091
0.498555	0.311764	0.375301	0.0867678
0.891223	0.205331	0.25974	0.0890709
0.443189	0.077632	0.347658	0.19139
0.967054	0.226951	0.37453	0.0825645
0.975612	0.408994	0.387073	0.0640893
0.450717	0.166184	0.197271	0.0824575
0.194676	0.0683587	0.215292	0.0942746
0.325705	0.0516908	0.347674	0.681317
0.787411	0.242972	0.392952	0.0600851
0.955429	0.106017	0.352257	0.101472
0.243696	0.119963	0.420922	0.0619643
0.57496	0.657708	0.155055	0.037283
0.955809	0.140474	0.291832	0.0721534
0.446871	0.0769397	0.406469	0.171326
0.934067	0.15974	0.316821	0.120689
0.767536	0.199455	0.348963	0.0532271
0.483614	0.106501	0.436218	0.126527
0.974767	0.128615	0.342105	0.0767417
0.942443	0.0947677	0.317791	0.096361
0.324972	0.0569236	0.360851	0.801645
0.659551	0.556216	0.260435	0.0626855
0.317506	0.0875138	0.457595	0.0697516
0.205556	0.0901164	0.357708	0.0707324
0.18266	0.135473	0.326015	0.0683933
0.976065	0.310268	0.362552	0.0582241
0.18266	0.07866	0.236344	0.068512
1	1	0.948478	0.230549
0.920385	0.11578	0.341886	0.128287
0.391283	0.159384	0.325947	0.073576
0.256038	0.129319	0.157912	0.0591211
0.185688	0.0791088	0.225237	0.0767829
1	0.899029	0.302183	0.0541747
0.205556	0.0901164	0.348144	0.0707324
0.539313	0.10902	0.277925	0.0579176
0.794704	0.1529	0.376966	0.0806043
0.924397	0.165222	0.299618	0.0746265
0.780844	0.489559	0.399335	0.0867587
0.638679	0.158005	0.460367	0.376524
0.368439	0.0642399	0.446869	0.255095
0.920385	0.11578	0.341886	0.128287
0.997775	0.520305	0.445466	0.0711413
0.285617	0.0827209	0.419417	0.125992
0.425986	0.0547167	0.385725	0.444139
0.627856	0.0803411	0.293472	0.460566
0.185688	0.0791089	0.210489	0.0782911
0.491595	0.112851	0.412427	0.0709689
0.936574	0.102633	0.353914	0.143261
0.845974	0.105416	0.332613	0.261416
0.949738	0.110172	0.39537	0.13627
0.532939	0.470474	0.483489	0.0825687
0.384615	0.405375	0.256039	0.0665146
0.367489	0.395734	0.0909946	0.0378062
0.205556	0.0901164	0.0659466	0.0707324
0.795044	0.108119	0.324485	0.0902046
0.90325	0.550286	0.323681	0.045071
1	1	0.347985	0.213447
0.487692	0.175908	0.206813	0.0487502
0.91768	0.283418	0.409997	0.0627303
0.243696	0.119963	0.338169	0.0619643
0.361199	0.104909	0.298225	0.0816658
0.936574	0.102633	0.353914	0.143261
1	1	1	0.16313
0.55998	0.214638	0.303469	0.0473144
1	1	0.923511	0.198949
0.778909	0.0946942	0.289304	0.151206
0.94543	0.819758	0.415368	0.0599592
0.43589	0.304035	0.449049	0.06075
0.652778	0.145889	0.3881	0.0554772
0.984375	0.325512	0.306553	0.0681539
0.256038	0.212001	0.051725	0.030025
0.730476	0.368616	0.327336	0.0571601
1	1	0.935991	0.236618
0.937099	0.189039	0.297457	0.0673434
0.641027	0.370122	0.202332	0.0509149
0.633284	0.0913504	0.38385	0.116017
0.596744	0.0832206	0.370521	0.144921
0.24011	0.12751	0.532927	0.0625907
0.727215	0.101179	0.387092	0.176226
0.960759	0.151878	0.335017	0.103598
0.95436	0.124433	0.342981	0.090349
0.650478	0.108317	0.477312	0.196232
0.310016	0.163106	0.221678	0.0726776
0.663646	0.0919149	0.275865	0.174592
0.438893	0.118587	0.280695	0.0733015
0.316698	0.186404	0.51732	0.0581563
0.289764	0.0528537	0.302828	0.765944
0.384615	0.410232	0.111108	0.0591619
0.89259	0.67914	0.401611	0.0477085
0.324436	0.0784687	0.474263	0.644632
0.67375	0.161731	0.254265	0.0546953
0.240746	0.125486	0.2238	0.0636585
0.688511	0.213664	0.224127	0.0562088
0.467044	0.0918116	0.418391	0.0974403
0.658786	0.164398	0.272076	0.0546806
0.818444	0.146311	0.303401	0.103758
0.41249	0.122176	0.273416	0.0711966
0.866025	0.866025	0.378641	0.0846305
0.745356	0.743197	0.107765	0.12065
0.787196	0.735276	0.294192	0.0543421
0.865256	0.125782	0.294407	0.0562358
0.24011	0.12751	0.532927	0.0625907
0.426395	0.0926126	0.31884	0.501927
0.951712	0.122787	0.352818	0.105129
0.246154	0.12614	0.366689	0.0786748
0.918167	0.164716	0.287235	0.0620303
0.18266	0.07866	0.342639	0.068512
0.185688	0.080374	0.353891	0.0811326
0.514983	0.160486	0.247476	0.0696531
0.991228	0.160286	0.327382	0.0732503
0.699854	0.311834	0.366134	0.0674187
0.959304	0.157567	0.340096	0.0543552
0.389358	0.0676831	0.226776	0.177507
0.448137	0.073561	0.224505	0.172811
0.347985	0.34798	0.069884	0.0318053
0.526888	0.263163	0.126568	0.0529435
0.955429	0.106017	0.352257	0.101472
0.34284	0.206443	0.612979	0.081134
0.808539	0.182195	0.320469	0.0738693
0.462169	0.269807	0.400106	0.0982236
0.960759	0.151878	0.335017	0.103598
0.872488	0.120942	0.408838	0.150554
0.814665	0.192621	0.302266	0.0530786
0.235679	0.110114	0.221093	0.0589819
0.845466	0.420734	0.365909	0.0674902
0.612367	0.151729	0.366122	0.0523149
0.29134	0.0498675	0.333809	0.153095
0.428255	0.0559826	0.32301	0.37304
0.249968	0.120087	0.355688	0.0765687
0.320659	0.0721423	0.302309	0.126507
0.320845	0.0615542	0.226748	0.26441
0.866025	1	0.870071	0.0884188
0.570997	0.320714	0.301623	0.06018
0.759096	0.15321	0.46804	0.120064
0.817329	0.152944	0.367274	0.0603168
0.88663	0.181736	0.273548	0.0572456
0.319841	0.0533939	0.377911	0.635361
0.438893	0.11992	0.264115	0.0671861
0.96	0.9319	0.335493	0.0677751
0.818444	0.146311	0.303401	0.103758
0.820009	0.123254	0.410177	0.110407
0.399998	0.12614	0.625994	0.0779197
0.973658	0.152757	0.338673	0.106759
0.44586	0.0854735	0.306413	0.18627
0.736113	0.0995694	0.37103	0.516254
0.934067	0.15974	0.316821	0.120689
0.630458	0.100312	0.355047	0.16737
0.628539	0.804866	0.146518	0.0530312
0.307566	0.0598037	0.346393	0.395977
0.683736	0.200802	0.48133	0.0738211
0.845896	0.162741	0.378095	0.0639588
0.820009	0.123254	0.410177	0.110407
0.584426	0.501747	0.372877	0.0758957
1	1	0.256038	0.129425
0.507499	0.112463	0.333911	0.142628
0.711256	0.234948	0.341415	0.144159
1	1	0.677217	0.18318
0.320343	0.11852	0.237139	0.103593
0.831479	0.697848	0.286787	0.0547993
0.333507	0.0662347	0.419837	0.258755
0.414491	0.0701973	0.291808	0.605705
0.470588	0.323881	0.438465	0.056475
0.963509	0.444079	0.327588	0.053581
0.570475	0.167882	0.263062	0.0650326
0.436134	0.0689158	0.416703	0.548434
0.498476	0.552908	0.291391	0.0599014
0.285851	0.0923507	0.227725	0.0798453
0.991228	0.160286	0.327382	0.0732503
0.949738	0.110172	0.39537	0.13627
0.382038	0.0733036	0.364041	0.709227
0.552372	0.0708805	0.385267	0.210732
0.253424	0.0786601	0.16802	0.0681358
0.789076	0.111079	0.342365	0.0816725
0.788227	0.526867	0.233348	0.0510195
0.329645	0.12751	0.631909	0.0621997
0.536301	0.0637072	0.296688	0.608778
0.61925	0.572723	0.474346	0.0596683
0.346443	0.145852	0.26632	0.102791
0.916515	0.449331	0.34786	0.0482334
0.380995	0.34179	0.459492	0.0653737
0.316698	0.186404	0.44361	0.0581563
0.61477	0.365965	0.281664	0.0539593
0.831884	0.184347	0.327591	0.0562574
0.942809	0.503229	0.282544	0.0515754
0.405418	0.0602202	0.336008	0.551503
0.390722	0.161221	0.26283	0.0526759
0.431887	0.260044	0.383044	0.0906878
0.926365	0.193124	0.40347	0.0985199
0.631342	0.0937637	0.30296	0.164141
0.34284	0.332021	0.365581	0.0898636
0.436133	0.168804	0.440839	0.124539
0.873277	0.174508	0.392397	0.0831146
0.446594	0.329347	0.288684	0.0576845
0.699854	0.816131	0.332185	0.0687115
0.715892	0.130616	0.391555	0.113776
0.414269	0.066875	0.462456	0.344432
0.334332	0.213447	0.42961	0.0712109
0.591509	0.0640606	0.366561	0.612102
0.780625	0.56332	0.271662	0.0543106
0.480331	0.143853	0.232209	0.0560352
0.597819	0.0846535	0.439539	0.224058
0.934067	0.15974	0.316821	0.120689
0.209644	0.0901164	0.120596	0.0738592
0.787389	0.0726518	0.326271	0.146111
0.264083	0.0645234	0.171335	0.0622568
0.511674	0.0915912	0.381828	0.624384
0.8	1	0.391785	0.109317
0.379251	0.0822867	0.318873	0.156053
0.820009	0.123254	0.410177	0.110407
0.782923	0.232562	0.305816	0.0401829
0.240746	0.125486	0.176645	0.0647492
0.818444	0.146311	0.303401	0.103758
0.575835	0.105373	0.312162	0.071208
0.430003	0.0578482	0.2272	0.574318
0.328671	0.296673	0.0486496	0.0373193
0.18266	0.0786601	0.212683	0.0685119
1	0.899029	0.400279	0.0652912
0.721335	0.121187	0.391459	0.0810503
0.936574	0.102633	0.353914	0.143261
0.873673	0.124441	0.294465	0.0807232
0.31182	0.101644	0.38138	0.0838725
0.371154	0.252192	0.0912011	0.0651689
1	0.899029	0.400279	0.0652912
0.213885	0.0489291	0.193579	0.167709
0.396737	0.06278	0.564379	0.201723
0.248185	0.062379	0.472518	0.0889004
0.866025	0.866025	0.888426	0.508395
0.375303	0.0908675	0.389712	0.152649
0.629624	0.104638	0.503015	0.225139
0.34284	0.360073	0.0874027	0.0396944
0.54577	0.30154	0.300333	0.0626512
0.965453	0.759892	0.275885	0.056223
1	1	1	0.728785
1	1	0.921256	0.168545
0.793701	0.793701	0.747814	0.24785
0.942809	1	0.385123	0.0776676
0.399998	0.184108	0.201108	0.0526346
0.594713	0.109254	0.353825	0.0564486
0.230238	0.110114	0.503139	0.0585769
0.546423	0.200423	0.269997	0.0526144
0.934067	0.15974	0.316821	0.120689
0.240746	0.195679	0.0653607	0.0446041
0.880695	0.555894	0.460743	0.0676948
0.522056	0.21387	0.204196	0.0449286
0.54598	0.0745326	0.391051	0.0747305
0.240746	0.117698	0.530949	0.054891
0.327918	0.144525	0.077772	0.0804919
0.97149	0.184465	0.368996	0.0990378
0.40507	0.112884	0.449523	0.0554376
0.411859	0.106011	0.331534	0.111853
0.52262	0.0730476	0.395383	0.155942
0.529712	0.0844464	0.282973	0.106647
0.491595	0.112851	0.412427	0.0709689
0.279665	0.058693	0.406361	0.52608
0.411274	0.182036	0.333249	0.0609166
0.508508	0.0691955	0.273025	0.1103
0.533103	0.127722	0.317812	0.150494
0.24011	0.12751	0.532927	0.0625907
0.541587	0.0907979	0.38908	0.127645
0.361667	0.0645337	0.314703	0.143966
0.320145	0.426388	0.0537296	0.0294843
0.300766	0.0540311	0.219349	0.568312
0.397886	0.162699	0.553061	0.100415
0.538835	0.139647	0.289047	0.091111
0.91929	0.117132	0.312696	0.101243
0.467201	0.0774769	0.350505	0.112906
0.384615	0.513291	0.0552194	0.0292906
0.736768	0.0859329	0.368173	0.123313
0.788255	0.22743	0.312403	0.0467475
0.383401	0.0530814	0.228813	0.57169
0.763103	0.304487	0.243583	0.0554145
0.303971	0.0703503	0.427815	0.303691
0.454495	0.168836	0.243296	0.056148
0.960759	0.151878	0.335017	0.103598
0.590712	0.0829468	0.469287	0.172087
0.845896	0.162741	0.378095	0.0639588
0.274259	0.0576238	0.314719	0.103212
0.422249	0.0692389	0.375809	0.436588
0.725	0.152395	0.297292	0.0577583
0.942809	0.877383	0.155888	0.107162
0.909781	0.190317	0.379941	0.0692498
0.927366	0.196253	0.292292	0.059285
0.429569	0.095837	0.272556	0.278248
0.336138	0.12751	0.384562	0.065979
0.661438	0.617607	0.630332	0.0966037
0.847484	0.167925	0.419347	0.068805
0.756968	0.172206	0.239529	0.0530771
0.752707	0.147817	0.333495	0.0795959
0.923021	0.163517	0.36826	0.0972617
0.642884	0.0668407	0.438708	0.572627
0.526888	0.263163	0.258146	0.0564998
0.960759	0.151878	0.335017	0.103598
0.30543	0.0670719	0.305067	0.679034
0.918805	0.140081	0.322905	0.087018
0.973036	0.308288	0.341285	0.0506344
0.504248	0.0828665	0.452307	0.0577544
0.671873	0.178541	0.237808	0.0556024
0.464231	0.248041	0.341985	0.0568941
0.249394	0.129663	0.223574	0.0554505
0.925579	0.447505	0.339307	0.056435
0.585252	0.199221	0.452208	0.0964511
0.353369	0.394805	0.257413	0.0638605
0.472241	0.0863711	0.383099	0.0883128
0.1254	0.0589984	0.0863094	0.0686166
0.909091	1	0.452041	0.206282
0.934067	0.15974	0.316821	0.120689
0.625506	0.0785872	0.313875	0.498729
0.912693	0.169207	0.279612	0.0548334
0.252469	0.0631813	0.291176	0.610898
0.45354	0.0683093	0.206742	0.58232
0.165373	0.0557217	0.297053	0.0778952
0.591696	0.22733	0.411944	0.055171
0.235679	0.110114	0.320884	0.0585769
0.274013	0.104843	0.176142	0.0718838
0.57496	0.435275	0.384948	0.0654583
